user_id,variant,converted,revenue,platform
u004600,control,0,0.0,ios
u004601,control,1,49.56,ios
u004602,control,1,23.29,android
u004603,control,0,0.0,ios
u004604,control,0,0.0,web
u004605,control,0,0.0,ios
u004606,control,0,0.0,android
u004607,control,0,0.0,web
u004608,control,1,62.25,web
u004609,control,1,50.47,ios
u004610,control,1,63.95,ios
u004611,control,0,0.0,android
u004612,control,0,0.0,web
u004613,control,0,0.0,ios
u004614,control,0,0.0,ios
u004615,control,0,0.0,android
u004616,control,0,0.0,android
u004617,control,0,0.0,ios
u004618,control,0,0.0,android
u004619,control,0,0.0,web
u004620,control,0,0.0,web
u004621,control,1,29.13,android
u004622,control,0,0.0,android
u004623,control,1,96.24,web
u004624,control,0,0.0,web
u004625,control,1,116.73,ios
u004626,control,0,0.0,web
u004627,control,1,41.22,android
u004628,control,0,0.0,android
u004629,control,1,38.69,android
u004630,control,0,0.0,ios
u004631,control,0,0.0,android
u004632,control,0,0.0,web
u004633,control,1,118.36,android
u004634,control,0,0.0,ios
u004635,control,0,0.0,android
u004636,control,0,0.0,ios
u004637,control,1,30.5,android
u004638,control,0,0.0,ios
u004639,control,0,0.0,web
u004640,control,1,9.37,web
u004641,control,0,0.0,android
u004642,control,0,0.0,android
u004643,control,0,0.0,android
u004644,control,1,29.6,ios
u004645,control,0,0.0,ios
u004646,control,1,28.36,android
u004647,control,1,107.39,ios
u004648,control,1,28.16,android
u004649,control,1,20.43,web
u004650,control,0,0.0,android
u004651,control,1,12.25,web
u004652,control,1,10.11,android
u004653,control,0,0.0,ios
u004654,control,0,0.0,android
u004655,control,0,0.0,ios
u004656,control,0,0.0,ios
u004657,control,1,18.06,ios
u004658,control,0,0.0,android
u004659,control,0,0.0,web
u004660,control,0,0.0,web
u004661,control,0,0.0,ios
u004662,control,0,0.0,android
u004663,control,0,0.0,android
u004664,control,1,14.58,android
u004665,control,0,0.0,web
u004666,control,0,0.0,ios
u004667,control,0,0.0,ios
u004668,control,0,0.0,web
u004669,control,1,66.77,ios
u004670,control,0,0.0,android
u004671,control,0,0.0,ios
u004672,control,1,69.8,web
u004673,control,1,25.88,web
u004674,control,1,5.68,android
u004675,control,0,0.0,android
u004676,control,1,14.19,web
u004677,control,1,79.95,android
u004678,control,0,0.0,web
u004679,control,0,0.0,web
u004680,control,1,39.11,ios
u004681,control,0,0.0,web
u004682,control,0,0.0,ios
u004683,control,1,27.78,ios
u004684,control,0,0.0,web
u004685,control,1,32.72,android
u004686,control,1,23.92,ios
u004687,control,0,0.0,android
u004688,control,1,15.9,ios
u004689,control,0,0.0,ios
u004690,control,0,0.0,android
u004691,control,1,89.22,web
u004692,control,0,0.0,android
u004693,control,0,0.0,web
u004694,control,1,29.36,web
u004695,control,1,38.1,ios
u004696,control,0,0.0,ios
u004697,control,1,89.07,ios
u004698,control,0,0.0,ios
u004699,control,0,0.0,android
u004700,control,1,55.53,android
u004701,control,1,14.73,android
u004702,control,0,0.0,android
u004703,control,0,0.0,web
u004704,control,0,0.0,ios
u004705,control,1,29.61,web
u004706,control,1,120.67,ios
u004707,control,0,0.0,android
u004708,control,1,40.35,android
u004709,control,0,0.0,ios
u004710,control,0,0.0,android
u004711,control,0,0.0,web
u004712,control,0,0.0,android
u004713,control,0,0.0,web
u004714,control,0,0.0,web
u004715,control,1,43.34,web
u004716,control,0,0.0,ios
u004717,control,0,0.0,web
u004718,control,1,27.73,ios
u004719,control,1,33.15,android
u004720,control,1,22.04,web
u004721,control,1,139.47,ios
u004722,control,0,0.0,web
u004723,control,0,0.0,web
u004724,control,1,12.66,web
u004725,control,0,0.0,ios
u004726,control,0,0.0,web
u004727,control,0,0.0,android
u004728,control,1,64.69,ios
u004729,control,0,0.0,android
u004730,control,0,0.0,android
u004731,control,0,0.0,ios
u004732,control,0,0.0,web
u004733,control,1,49.72,ios
u004734,control,0,0.0,android
u004735,control,1,56.57,android
u004736,control,1,16.42,web
u004737,control,0,0.0,web
u004738,control,0,0.0,ios
u004739,control,1,86.42,web
u004740,control,0,0.0,android
u004741,control,1,181.32,ios
u004742,control,0,0.0,android
u004743,control,1,26.52,ios
u004744,control,0,0.0,ios
u004745,control,0,0.0,ios
u004746,control,0,0.0,ios
u004747,control,0,0.0,web
u004748,control,1,44.7,android
u004749,control,0,0.0,android
u004750,control,0,0.0,ios
u004751,control,1,82.97,web
u004752,control,0,0.0,ios
u004753,control,0,0.0,web
u004754,control,1,63.06,web
u004755,control,0,0.0,android
u004756,control,1,19.02,ios
u004757,control,1,152.75,web
u004758,control,0,0.0,android
u004759,control,0,0.0,android
u004760,control,1,135.36,android
u004761,control,0,0.0,ios
u004762,control,0,0.0,web
u004763,control,0,0.0,web
u004764,control,0,0.0,android
u004765,control,1,16.69,web
u004766,control,0,0.0,android
u004767,control,0,0.0,android
u004768,control,1,81.1,ios
u004769,control,0,0.0,android
u004770,control,0,0.0,web
u004771,control,0,0.0,android
u004772,control,0,0.0,web
u004773,control,0,0.0,ios
u004774,control,1,26.6,android
u004775,control,0,0.0,android
u004776,control,1,52.89,android
u004777,control,0,0.0,android
u004778,control,0,0.0,web
u004779,control,0,0.0,web
u004780,control,1,18.89,android
u004781,control,0,0.0,web
u004782,control,0,0.0,web
u004783,control,0,0.0,web
u004784,control,0,0.0,ios
u004785,control,1,23.87,ios
u004786,control,0,0.0,ios
u004787,control,0,0.0,web
u004788,control,1,8.89,ios
u004789,control,0,0.0,web
u004790,control,0,0.0,web
u004791,control,1,97.08,web
u004792,control,0,0.0,web
u004793,control,1,6.88,web
u004794,control,1,13.15,web
u004795,control,1,20.37,android
u004796,control,1,36.38,android
u004797,control,0,0.0,android
u004798,control,0,0.0,ios
u004799,control,0,0.0,android
u004800,control,1,29.11,android
u004801,control,0,0.0,android
u004802,control,0,0.0,android
u004803,control,1,109.63,ios
u004804,control,0,0.0,android
u004805,control,1,23.8,android
u004806,control,0,0.0,android
u004807,control,0,0.0,ios
u004808,control,1,9.77,ios
u004809,control,0,0.0,web
u004810,control,1,8.13,ios
u004811,control,1,25.34,android
u004812,control,0,0.0,ios
u004813,control,0,0.0,ios
u004814,control,0,0.0,ios
u004815,control,0,0.0,web
u004816,control,0,0.0,android
u004817,control,1,74.91,web
u004818,control,1,40.64,ios
u004819,control,0,0.0,android
u004820,control,0,0.0,android
u004821,control,0,0.0,android
u004822,control,0,0.0,ios
u004823,control,0,0.0,android
u004824,control,0,0.0,android
u004825,control,0,0.0,ios
u004826,control,0,0.0,web
u004827,control,0,0.0,ios
u004828,control,0,0.0,web
u004829,control,0,0.0,android
u004830,control,1,15.34,web
u004831,control,1,58.06,ios
u004832,control,0,0.0,android
u004833,control,1,27.07,ios
u004834,control,0,0.0,android
u004835,control,1,51.5,android
u004836,control,0,0.0,web
u004837,control,1,27.76,web
u004838,control,0,0.0,android
u004839,control,1,10.66,ios
u004840,control,0,0.0,ios
u004841,control,0,0.0,web
u004842,control,1,62.85,android
u004843,control,0,0.0,web
u004844,control,0,0.0,android
u004845,control,1,139.23,web
u004846,control,0,0.0,web
u004847,control,0,0.0,ios
u004848,control,1,26.4,ios
u004849,control,0,0.0,android
u004850,control,1,119.64,android
u004851,control,0,0.0,ios
u004852,control,0,0.0,android
u004853,control,0,0.0,ios
u004854,control,0,0.0,android
u004855,control,0,0.0,web
u004856,control,0,0.0,ios
u004857,control,0,0.0,web
u004858,control,0,0.0,ios
u004859,control,0,0.0,android
u004860,control,1,20.36,ios
u004861,control,0,0.0,ios
u004862,control,0,0.0,ios
u004863,control,0,0.0,ios
u004864,control,0,0.0,ios
u004865,control,1,96.42,android
u004866,control,0,0.0,web
u004867,control,0,0.0,android
u004868,control,1,38.28,android
u004869,control,0,0.0,ios
u004870,control,1,19.17,android
u004871,control,1,22.1,web
u004872,control,1,11.22,ios
u004873,control,0,0.0,android
u004874,control,0,0.0,android
u004875,control,0,0.0,ios
u004876,control,0,0.0,android
u004877,control,0,0.0,android
u004878,control,1,52.56,ios
u004879,control,1,23.84,web
u004880,control,1,25.01,android
u004881,control,0,0.0,ios
u004882,control,0,0.0,ios
u004883,control,1,64.45,web
u004884,control,1,17.5,ios
u004885,control,0,0.0,ios
u004886,control,0,0.0,ios
u004887,control,0,0.0,web
u004888,control,1,43.82,ios
u004889,control,1,16.31,ios
u004890,control,1,63.85,web
u004891,control,0,0.0,android
u004892,control,1,27.21,android
u004893,control,1,59.97,ios
u004894,control,0,0.0,ios
u004895,control,0,0.0,web
u004896,control,0,0.0,android
u004897,control,1,28.07,ios
u004898,control,1,8.69,ios
u004899,control,0,0.0,web
u004900,control,1,109.27,web
u004901,control,1,17.14,web
u004902,control,1,11.19,web
u004903,control,0,0.0,web
u004904,control,1,15.33,ios
u004905,control,0,0.0,ios
u004906,control,0,0.0,web
u004907,control,0,0.0,ios
u004908,control,0,0.0,web
u004909,control,0,0.0,android
u004910,control,0,0.0,ios
u004911,control,1,43.69,web
u004912,control,0,0.0,android
u004913,control,0,0.0,ios
u004914,control,1,64.11,ios
u004915,control,0,0.0,web
u004916,control,0,0.0,android
u004917,control,0,0.0,ios
u004918,control,0,0.0,ios
u004919,control,0,0.0,ios
u004920,control,0,0.0,ios
u004921,control,0,0.0,web
u004922,control,0,0.0,android
u004923,control,1,33.8,android
u004924,control,1,11.16,ios
u004925,control,0,0.0,web
u004926,control,1,18.57,web
u004927,control,0,0.0,android
u004928,control,0,0.0,android
u004929,control,0,0.0,android
u004930,control,1,113.02,android
u004931,control,0,0.0,web
u004932,control,1,6.93,android
u004933,control,0,0.0,web
u004934,control,1,15.3,web
u004935,control,0,0.0,android
u004936,control,1,162.34,ios
u004937,control,0,0.0,ios
u004938,control,0,0.0,ios
u004939,control,0,0.0,ios
u004940,control,1,21.77,ios
u004941,control,1,29.07,android
u004942,control,1,85.95,ios
u004943,control,1,49.91,web
u004944,control,0,0.0,ios
u004945,control,0,0.0,android
u004946,control,1,34.76,web
u004947,control,0,0.0,android
u004948,control,1,12.96,ios
u004949,control,1,56.14,android
u004950,control,1,21.17,web
u004951,control,0,0.0,web
u004952,control,0,0.0,ios
u004953,control,1,17.49,ios
u004954,control,0,0.0,ios
u004955,control,0,0.0,android
u004956,control,0,0.0,web
u004957,control,1,66.78,android
u004958,control,0,0.0,ios
u004959,control,0,0.0,ios
u004960,control,0,0.0,web
u004961,control,1,26.81,android
u004962,control,1,29.96,web
u004963,control,0,0.0,android
u004964,control,0,0.0,ios
u004965,control,1,49.28,web
u004966,control,0,0.0,web
u004967,control,0,0.0,ios
u004968,control,1,12.81,ios
u004969,control,1,35.57,web
u004970,control,1,20.51,ios
u004971,control,0,0.0,web
u004972,control,1,31.56,ios
u004973,control,1,50.14,web
u004974,control,1,24.09,android
u004975,control,1,141.02,android
u004976,control,0,0.0,android
u004977,control,0,0.0,android
u004978,control,0,0.0,web
u004979,control,1,72.0,web
u004980,control,0,0.0,ios
u004981,control,0,0.0,web
u004982,control,0,0.0,android
u004983,control,1,5.51,android
u004984,control,0,0.0,web
u004985,control,0,0.0,android
u004986,control,0,0.0,ios
u004987,control,0,0.0,android
u004988,control,1,16.17,web
u004989,control,0,0.0,android
u004990,control,0,0.0,ios
u004991,control,0,0.0,ios
u004992,control,1,20.64,web
u004993,control,1,32.23,web
u004994,control,0,0.0,web
u004995,control,0,0.0,ios
u004996,control,1,14.95,ios
u004997,control,0,0.0,ios
u004998,control,0,0.0,web
u004999,control,0,0.0,ios
u005000,treatment,0,0.0,ios
u005001,treatment,0,0.0,web
u005002,treatment,0,0.0,ios
u005003,treatment,0,0.0,android
u005004,treatment,0,0.0,web
u005005,treatment,1,53.81,web
u005006,treatment,0,0.0,web
u005007,treatment,0,0.0,web
u005008,treatment,1,300.3,android
u005009,treatment,0,0.0,ios
u005010,treatment,0,0.0,android
u005011,treatment,0,0.0,ios
u005012,treatment,1,13.19,ios
u005013,treatment,0,0.0,ios
u005014,treatment,1,19.52,android
u005015,treatment,0,0.0,android
u005016,treatment,1,39.4,web
u005017,treatment,0,0.0,web
u005018,treatment,0,0.0,web
u005019,treatment,1,74.22,web
u005020,treatment,1,37.62,ios
u005021,treatment,1,60.68,web
u005022,treatment,1,28.39,android
u005023,treatment,0,0.0,web
u005024,treatment,1,18.91,android
u005025,treatment,0,0.0,web
u005026,treatment,0,0.0,ios
u005027,treatment,1,42.32,ios
u005028,treatment,0,0.0,web
u005029,treatment,0,0.0,android
u005030,treatment,0,0.0,ios
u005031,treatment,1,20.45,ios
u005032,treatment,0,0.0,android
u005033,treatment,1,39.09,android
u005034,treatment,0,0.0,web
u005035,treatment,0,0.0,ios
u005036,treatment,1,9.21,ios
u005037,treatment,0,0.0,ios
u005038,treatment,0,0.0,web
u005039,treatment,0,0.0,web
u005040,treatment,1,59.34,ios
u005041,treatment,0,0.0,ios
u005042,treatment,0,0.0,web
u005043,treatment,0,0.0,web
u005044,treatment,1,36.67,web
u005045,treatment,0,0.0,ios
u005046,treatment,1,69.09,ios
u005047,treatment,0,0.0,web
u005048,treatment,0,0.0,web
u005049,treatment,0,0.0,web
u005050,treatment,1,55.03,web
u005051,treatment,0,0.0,web
u005052,treatment,0,0.0,web
u005053,treatment,0,0.0,web
u005054,treatment,0,0.0,ios
u005055,treatment,1,65.72,web
u005056,treatment,0,0.0,ios
u005057,treatment,0,0.0,ios
u005058,treatment,1,22.53,ios
u005059,treatment,0,0.0,android
u005060,treatment,0,0.0,web
u005061,treatment,1,18.66,web
u005062,treatment,0,0.0,android
u005063,treatment,1,38.11,web
u005064,treatment,1,44.1,ios
u005065,treatment,0,0.0,android
u005066,treatment,0,0.0,android
u005067,treatment,0,0.0,ios
u005068,treatment,1,55.87,web
u005069,treatment,1,26.62,ios
u005070,treatment,0,0.0,android
u005071,treatment,0,0.0,ios
u005072,treatment,1,22.78,android
u005073,treatment,1,231.38,web
u005074,treatment,0,0.0,android
u005075,treatment,0,0.0,android
u005076,treatment,0,0.0,android
u005077,treatment,1,54.93,ios
u005078,treatment,0,0.0,android
u005079,treatment,0,0.0,web
u005080,treatment,0,0.0,android
u005081,treatment,0,0.0,web
u005082,treatment,1,34.16,ios
u005083,treatment,0,0.0,ios
u005084,treatment,0,0.0,web
u005085,treatment,0,0.0,web
u005086,treatment,0,0.0,web
u005087,treatment,1,31.62,ios
u005088,treatment,0,0.0,android
u005089,treatment,0,0.0,web
u005090,treatment,0,0.0,web
u005091,treatment,1,15.3,ios
u005092,treatment,1,44.28,web
u005093,treatment,0,0.0,web
u005094,treatment,0,0.0,ios
u005095,treatment,0,0.0,android
u005096,treatment,1,42.56,ios
u005097,treatment,0,0.0,android
u005098,treatment,0,0.0,web
u005099,treatment,0,0.0,android
u005100,treatment,1,53.41,ios
u005101,treatment,1,80.94,android
u005102,treatment,0,0.0,android
u005103,treatment,0,0.0,ios
u005104,treatment,0,0.0,ios
u005105,treatment,0,0.0,ios
u005106,treatment,0,0.0,ios
u005107,treatment,1,19.24,ios
u005108,treatment,0,0.0,ios
u005109,treatment,1,78.57,web
u005110,treatment,0,0.0,ios
u005111,treatment,1,19.97,web
u005112,treatment,0,0.0,android
u005113,treatment,1,50.19,web
u005114,treatment,1,166.69,ios
u005115,treatment,0,0.0,android
u005116,treatment,0,0.0,web
u005117,treatment,0,0.0,ios
u005118,treatment,1,20.06,web
u005119,treatment,1,70.02,android
u005120,treatment,1,62.8,android
u005121,treatment,0,0.0,ios
u005122,treatment,1,56.95,android
u005123,treatment,1,27.92,ios
u005124,treatment,1,18.01,android
u005125,treatment,1,112.45,android
u005126,treatment,0,0.0,android
u005127,treatment,1,35.86,ios
u005128,treatment,1,65.4,web
u005129,treatment,0,0.0,ios
u005130,treatment,0,0.0,web
u005131,treatment,0,0.0,web
u005132,treatment,0,0.0,ios
u005133,treatment,1,71.99,web
u005134,treatment,0,0.0,web
u005135,treatment,1,18.93,web
u005136,treatment,0,0.0,ios
u005137,treatment,0,0.0,android
u005138,treatment,0,0.0,web
u005139,treatment,1,13.94,android
u005140,treatment,0,0.0,ios
u005141,treatment,1,29.11,ios
u005142,treatment,0,0.0,web
u005143,treatment,0,0.0,android
u005144,treatment,0,0.0,android
u005145,treatment,0,0.0,android
u005146,treatment,0,0.0,web
u005147,treatment,1,96.52,web
u005148,treatment,1,7.07,android
u005149,treatment,0,0.0,web
u005150,treatment,1,47.63,ios
u005151,treatment,1,8.91,web
u005152,treatment,0,0.0,web
u005153,treatment,1,23.65,web
u005154,treatment,0,0.0,android
u005155,treatment,1,25.61,web
u005156,treatment,0,0.0,ios
u005157,treatment,0,0.0,ios
u005158,treatment,0,0.0,web
u005159,treatment,0,0.0,web
u005160,treatment,0,0.0,ios
u005161,treatment,0,0.0,ios
u005162,treatment,1,19.03,ios
u005163,treatment,1,31.55,ios
u005164,treatment,0,0.0,android
u005165,treatment,0,0.0,web
u005166,treatment,1,132.65,ios
u005167,treatment,0,0.0,web
u005168,treatment,1,42.08,web
u005169,treatment,1,21.8,web
u005170,treatment,0,0.0,ios
u005171,treatment,1,37.99,android
u005172,treatment,0,0.0,ios
u005173,treatment,1,40.15,android
u005174,treatment,0,0.0,ios
u005175,treatment,1,35.33,android
u005176,treatment,0,0.0,ios
u005177,treatment,0,0.0,web
u005178,treatment,0,0.0,android
u005179,treatment,0,0.0,ios
u005180,treatment,0,0.0,web
u005181,treatment,0,0.0,ios
u005182,treatment,0,0.0,android
u005183,treatment,0,0.0,ios
u005184,treatment,0,0.0,web
u005185,treatment,0,0.0,ios
u005186,treatment,0,0.0,web
u005187,treatment,0,0.0,web
u005188,treatment,1,132.67,web
u005189,treatment,1,27.86,web
u005190,treatment,1,16.87,ios
u005191,treatment,1,26.28,web
u005192,treatment,1,159.37,android
u005193,treatment,1,83.49,android
u005194,treatment,0,0.0,ios
u005195,treatment,0,0.0,web
u005196,treatment,0,0.0,web
u005197,treatment,0,0.0,web
u005198,treatment,0,0.0,web
u005199,treatment,0,0.0,android
u005200,treatment,0,0.0,android
u005201,treatment,1,32.68,ios
u005202,treatment,0,0.0,android
u005203,treatment,0,0.0,android
u005204,treatment,0,0.0,web
u005205,treatment,1,47.14,ios
u005206,treatment,1,38.22,web
u005207,treatment,0,0.0,ios
u005208,treatment,0,0.0,android
u005209,treatment,0,0.0,android
u005210,treatment,0,0.0,android
u005211,treatment,0,0.0,android
u005212,treatment,0,0.0,web
u005213,treatment,1,29.04,ios
u005214,treatment,0,0.0,web
u005215,treatment,1,17.41,ios
u005216,treatment,1,29.04,android
u005217,treatment,0,0.0,android
u005218,treatment,0,0.0,android
u005219,treatment,1,24.01,web
u005220,treatment,1,17.35,android
u005221,treatment,0,0.0,web
u005222,treatment,0,0.0,ios
u005223,treatment,0,0.0,android
u005224,treatment,0,0.0,web
u005225,treatment,1,33.65,ios
u005226,treatment,1,21.1,ios
u005227,treatment,1,9.47,android
u005228,treatment,0,0.0,ios
u005229,treatment,0,0.0,ios
u005230,treatment,1,45.06,web
u005231,treatment,0,0.0,ios
u005232,treatment,0,0.0,android
u005233,treatment,1,40.36,web
u005234,treatment,0,0.0,web
u005235,treatment,1,97.37,ios
u005236,treatment,0,0.0,android
u005237,treatment,0,0.0,ios
u005238,treatment,1,33.3,web
u005239,treatment,1,69.19,web
u005240,treatment,0,0.0,android
u005241,treatment,1,24.23,web
u005242,treatment,0,0.0,android
u005243,treatment,0,0.0,android
u005244,treatment,0,0.0,web
u005245,treatment,1,12.39,web
u005246,treatment,1,49.83,web
u005247,treatment,1,18.84,android
u005248,treatment,1,12.76,android
u005249,treatment,0,0.0,ios
u005250,treatment,0,0.0,ios
u005251,treatment,1,27.69,web
u005252,treatment,0,0.0,android
u005253,treatment,1,33.52,android
u005254,treatment,0,0.0,web
u005255,treatment,0,0.0,web
u005256,treatment,0,0.0,android
u005257,treatment,0,0.0,android
u005258,treatment,0,0.0,android
u005259,treatment,0,0.0,android
u005260,treatment,0,0.0,android
u005261,treatment,0,0.0,android
u005262,treatment,0,0.0,web
u005263,treatment,1,54.85,web
u005264,treatment,0,0.0,web
u005265,treatment,0,0.0,ios
u005266,treatment,0,0.0,android
u005267,treatment,0,0.0,ios
u005268,treatment,0,0.0,ios
u005269,treatment,0,0.0,android
u005270,treatment,1,8.3,ios
u005271,treatment,0,0.0,android
u005272,treatment,0,0.0,web
u005273,treatment,0,0.0,ios
u005274,treatment,0,0.0,android
u005275,treatment,0,0.0,ios
u005276,treatment,0,0.0,ios
u005277,treatment,1,11.03,web
u005278,treatment,1,20.46,web
u005279,treatment,1,31.13,ios
u005280,treatment,0,0.0,ios
u005281,treatment,0,0.0,ios
u005282,treatment,0,0.0,android
u005283,treatment,0,0.0,android
u005284,treatment,1,40.21,web
u005285,treatment,1,58.3,android
u005286,treatment,0,0.0,android
u005287,treatment,1,92.96,android
u005288,treatment,0,0.0,web
u005289,treatment,1,17.73,android
u005290,treatment,0,0.0,web
u005291,treatment,0,0.0,ios
u005292,treatment,1,24.48,android
u005293,treatment,0,0.0,android
u005294,treatment,0,0.0,android
u005295,treatment,1,52.9,android
u005296,treatment,0,0.0,android
u005297,treatment,1,139.56,web
u005298,treatment,1,16.02,web
u005299,treatment,0,0.0,android
u005300,treatment,0,0.0,web
u005301,treatment,1,32.81,web
u005302,treatment,0,0.0,ios
u005303,treatment,0,0.0,ios
u005304,treatment,0,0.0,android
u005305,treatment,0,0.0,web
u005306,treatment,0,0.0,android
u005307,treatment,0,0.0,ios
u005308,treatment,0,0.0,android
u005309,treatment,0,0.0,ios
u005310,treatment,0,0.0,android
u005311,treatment,0,0.0,ios
u005312,treatment,0,0.0,ios
u005313,treatment,1,8.73,ios
u005314,treatment,0,0.0,android
u005315,treatment,0,0.0,web
u005316,treatment,0,0.0,android
u005317,treatment,0,0.0,ios
u005318,treatment,1,25.01,ios
u005319,treatment,0,0.0,ios
u005320,treatment,1,30.65,ios
u005321,treatment,0,0.0,web
u005322,treatment,0,0.0,web
u005323,treatment,1,28.02,ios
u005324,treatment,0,0.0,android
u005325,treatment,0,0.0,web
u005326,treatment,0,0.0,ios
u005327,treatment,0,0.0,android
u005328,treatment,1,8.75,android
u005329,treatment,1,7.11,ios
u005330,treatment,0,0.0,ios
u005331,treatment,1,21.42,ios
u005332,treatment,1,89.18,web
u005333,treatment,1,34.76,web
u005334,treatment,0,0.0,android
u005335,treatment,1,73.64,ios
u005336,treatment,1,22.27,web
u005337,treatment,0,0.0,web
u005338,treatment,1,10.45,ios
u005339,treatment,0,0.0,android
u005340,treatment,0,0.0,ios
u005341,treatment,0,0.0,web
u005342,treatment,0,0.0,ios
u005343,treatment,1,69.55,android
u005344,treatment,1,21.03,web
u005345,treatment,1,50.53,android
u005346,treatment,0,0.0,ios
u005347,treatment,0,0.0,android
u005348,treatment,1,8.31,android
u005349,treatment,0,0.0,ios
u005350,treatment,0,0.0,ios
u005351,treatment,0,0.0,android
u005352,treatment,0,0.0,web
u005353,treatment,0,0.0,android
u005354,treatment,0,0.0,ios
u005355,treatment,0,0.0,ios
u005356,treatment,1,16.71,ios
u005357,treatment,0,0.0,android
u005358,treatment,1,121.39,web
u005359,treatment,1,32.49,ios
u005360,treatment,0,0.0,android
u005361,treatment,0,0.0,ios
u005362,treatment,0,0.0,ios
u005363,treatment,0,0.0,ios
u005364,treatment,0,0.0,android
u005365,treatment,1,24.28,web
u005366,treatment,0,0.0,android
u005367,treatment,0,0.0,web
u005368,treatment,1,110.96,ios
u005369,treatment,1,50.77,ios
u005370,treatment,1,21.64,ios
u005371,treatment,0,0.0,ios
u005372,treatment,0,0.0,web
u005373,treatment,1,7.96,web
u005374,treatment,0,0.0,web
u005375,treatment,1,42.75,android
u005376,treatment,0,0.0,ios
u005377,treatment,0,0.0,web
u005378,treatment,0,0.0,android
u005379,treatment,0,0.0,ios
u005380,treatment,0,0.0,web
u005381,treatment,0,0.0,android
u005382,treatment,0,0.0,android
u005383,treatment,1,27.81,android
u005384,treatment,1,29.71,web
u005385,treatment,0,0.0,ios
u005386,treatment,0,0.0,android
u005387,treatment,0,0.0,ios
u005388,treatment,0,0.0,web
u005389,treatment,1,45.14,android
u005390,treatment,0,0.0,android
u005391,treatment,1,64.26,ios
u005392,treatment,0,0.0,ios
u005393,treatment,0,0.0,android
u005394,treatment,0,0.0,android
u005395,treatment,0,0.0,android
u005396,treatment,0,0.0,android
u005397,treatment,1,75.18,ios
u005398,treatment,0,0.0,ios
u005399,treatment,1,28.73,ios
u005400,treatment,0,0.0,android
u005401,treatment,1,39.74,ios
u005402,treatment,0,0.0,web
u005403,treatment,1,57.3,ios
u005404,treatment,0,0.0,web
u005405,treatment,1,49.07,web
u005406,treatment,0,0.0,android
u005407,treatment,1,11.06,android
u005408,treatment,0,0.0,android
u005409,treatment,1,36.55,ios
u005410,treatment,1,20.17,android
u005411,treatment,0,0.0,ios
u005412,treatment,0,0.0,web
u005413,treatment,0,0.0,ios
u005414,treatment,0,0.0,android
u005415,treatment,0,0.0,android
u005416,treatment,0,0.0,web
u005417,treatment,0,0.0,web
u005418,treatment,0,0.0,ios
u005419,treatment,1,93.5,android
u005420,treatment,0,0.0,ios
u005421,treatment,1,31.59,web
u005422,treatment,0,0.0,web
u005423,treatment,0,0.0,android
u005424,treatment,0,0.0,android
u005425,treatment,1,18.05,web
u005426,treatment,0,0.0,android
u005427,treatment,1,21.16,android
u005428,treatment,1,5.77,ios
u005429,treatment,0,0.0,web
u005430,treatment,0,0.0,ios
u005431,treatment,0,0.0,ios
u005432,treatment,1,18.15,ios
u005433,treatment,0,0.0,web
u005434,treatment,0,0.0,web
u005435,treatment,0,0.0,android
u005436,treatment,1,47.27,ios
u005437,treatment,0,0.0,ios
u005438,treatment,1,15.52,ios
u005439,treatment,0,0.0,ios
u005440,treatment,0,0.0,android
u005441,treatment,0,0.0,android
u005442,treatment,0,0.0,android
u005443,treatment,0,0.0,android
u005444,treatment,1,16.92,android
u005445,treatment,1,26.5,android
u005446,treatment,0,0.0,ios
u005447,treatment,0,0.0,web
u005448,treatment,0,0.0,web
u005449,treatment,0,0.0,web
u005450,treatment,0,0.0,android
u005451,treatment,0,0.0,ios
u005452,treatment,0,0.0,ios
u005453,treatment,0,0.0,android
u005454,treatment,1,47.86,android
u005455,treatment,1,34.6,ios
u005456,treatment,0,0.0,ios
u005457,treatment,0,0.0,web
u005458,treatment,0,0.0,web
u005459,treatment,0,0.0,web
u005460,treatment,0,0.0,android
u005461,treatment,0,0.0,android
u005462,treatment,0,0.0,ios
u005463,treatment,0,0.0,ios
u005464,treatment,1,14.49,android
u005465,treatment,1,9.42,web
u005466,treatment,0,0.0,ios
u005467,treatment,0,0.0,android
u005468,treatment,0,0.0,web
u005469,treatment,0,0.0,ios
u005470,treatment,0,0.0,web
u005471,treatment,0,0.0,web
u005472,treatment,0,0.0,web
u005473,treatment,0,0.0,ios
u005474,treatment,1,35.14,web
u005475,treatment,0,0.0,android
u005476,treatment,0,0.0,ios
u005477,treatment,0,0.0,android
u005478,treatment,0,0.0,ios
u005479,treatment,0,0.0,ios
u005480,treatment,1,53.37,android
u005481,treatment,0,0.0,ios
u005482,treatment,0,0.0,ios
u005483,treatment,0,0.0,ios
u005484,treatment,0,0.0,web
u005485,treatment,1,86.46,android
u005486,treatment,0,0.0,android
u005487,treatment,1,44.0,android
u005488,treatment,0,0.0,android
u005489,treatment,1,49.72,web
u005490,treatment,0,0.0,android
u005491,treatment,1,12.2,android
u005492,treatment,1,36.13,ios
u005493,treatment,1,84.42,web
u005494,treatment,0,0.0,ios
u005495,treatment,1,46.0,web
u005496,treatment,0,0.0,ios
u005497,treatment,0,0.0,android
u005498,treatment,1,55.43,web
u005499,treatment,0,0.0,web
u005500,treatment,1,12.43,android
u005501,treatment,0,0.0,web
u005502,treatment,0,0.0,web
u005503,treatment,0,0.0,android
