user_id,variant,converted,revenue,page_load_ms,platform
u004482,control,0,0.0,708.0,android
u004483,control,1,75.69,891.0,web
u004484,control,0,0.0,573.0,web
u004485,control,0,0.0,476.0,ios
u004486,control,0,0.0,763.0,ios
u004487,control,0,0.0,991.0,android
u004488,control,0,0.0,383.0,ios
u004489,control,1,16.84,652.0,web
u004490,control,0,0.0,416.0,android
u004491,control,0,0.0,1068.0,android
u004492,control,0,0.0,726.0,android
u004493,control,0,0.0,850.0,ios
u004494,control,1,21.54,556.0,web
u004495,control,1,23.49,570.0,web
u004496,control,1,74.26,612.0,android
u004497,control,0,0.0,747.0,android
u004498,control,0,0.0,376.0,android
u004499,control,1,63.99,580.0,ios
u004500,control,0,0.0,800.0,ios
u004501,control,0,0.0,478.0,android
u004502,control,1,13.9,1009.0,web
u004503,control,0,0.0,852.0,android
u004504,control,1,10.93,591.0,android
u004505,control,1,29.69,580.0,ios
u004506,control,1,235.7,432.0,web
u004507,control,1,14.53,519.0,ios
u004508,control,0,0.0,816.0,android
u004509,control,1,35.2,923.0,web
u004510,control,0,0.0,396.0,ios
u004511,control,0,0.0,742.0,ios
u004512,control,1,19.06,765.0,ios
u004513,control,1,22.89,476.0,web
u004514,control,0,0.0,813.0,android
u004515,control,0,0.0,657.0,ios
u004516,control,0,0.0,559.0,ios
u004517,control,0,0.0,1029.0,ios
u004518,control,1,11.37,679.0,android
u004519,control,1,129.4,468.0,android
u004520,control,0,0.0,1554.0,web
u004521,control,1,38.17,619.0,android
u004522,control,1,10.98,712.0,web
u004523,control,0,0.0,1040.0,android
u004524,control,1,128.64,1031.0,android
u004525,control,0,0.0,520.0,android
u004526,control,1,52.8,685.0,android
u004527,control,0,0.0,468.0,android
u004528,control,0,0.0,814.0,android
u004529,control,0,0.0,640.0,ios
u004530,control,0,0.0,490.0,ios
u004531,control,0,0.0,360.0,ios
u004532,control,1,8.32,463.0,web
u004533,control,0,0.0,693.0,ios
u004534,control,0,0.0,392.0,web
u004535,control,1,16.14,921.0,android
u004536,control,0,0.0,384.0,android
u004537,control,0,0.0,814.0,web
u004538,control,1,12.56,634.0,ios
u004539,control,1,20.11,828.0,android
u004540,control,0,0.0,854.0,ios
u004541,control,0,0.0,1016.0,ios
u004542,control,0,0.0,779.0,web
u004543,control,1,57.2,649.0,ios
u004544,control,0,0.0,584.0,android
u004545,control,0,0.0,1076.0,android
u004546,control,0,0.0,802.0,android
u004547,control,1,33.04,623.0,web
u004548,control,0,0.0,503.0,android
u004549,control,1,37.65,809.0,android
u004550,control,0,0.0,452.0,web
u004551,control,0,0.0,981.0,web
u004552,control,1,103.3,460.0,web
u004553,control,0,0.0,514.0,ios
u004554,control,1,53.78,950.0,android
u004555,control,0,0.0,417.0,ios
u004556,control,0,0.0,584.0,android
u004557,control,1,41.59,582.0,ios
u004558,control,0,0.0,1009.0,android
u004559,control,0,0.0,940.0,android
u004560,control,0,0.0,723.0,android
u004561,control,0,0.0,865.0,ios
u004562,control,0,0.0,520.0,ios
u004563,control,0,0.0,504.0,android
u004564,control,0,0.0,1095.0,ios
u004565,control,0,0.0,577.0,web
u004566,control,0,0.0,1090.0,web
u004567,control,0,0.0,588.0,ios
u004568,control,1,32.9,393.0,android
u004569,control,0,0.0,611.0,web
u004570,control,0,0.0,522.0,web
u004571,control,0,0.0,698.0,web
u004572,control,0,0.0,711.0,android
u004573,control,1,23.1,1055.0,android
u004574,control,0,0.0,689.0,web
u004575,control,1,124.13,414.0,ios
u004576,control,0,0.0,631.0,web
u004577,control,1,38.98,838.0,android
u004578,control,1,113.96,754.0,ios
u004579,control,0,0.0,872.0,web
u004580,control,1,66.56,472.0,ios
u004581,control,0,0.0,758.0,ios
u004582,control,0,0.0,522.0,android
u004583,control,0,0.0,396.0,web
u004584,control,0,0.0,899.0,web
u004585,control,0,0.0,837.0,web
u004586,control,0,0.0,676.0,ios
u004587,control,1,65.75,1050.0,web
u004588,control,0,0.0,548.0,web
u004589,control,1,26.52,503.0,web
u004590,control,0,0.0,705.0,web
u004591,control,0,0.0,659.0,ios
u004592,control,0,0.0,691.0,ios
u004593,control,1,91.76,1170.0,android
u004594,control,1,5.03,971.0,ios
u004595,control,0,0.0,926.0,android
u004596,control,0,0.0,781.0,android
u004597,control,0,0.0,815.0,web
u004598,control,0,0.0,999.0,web
u004599,control,1,12.0,481.0,ios
u004600,control,1,37.46,481.0,web
u004601,control,1,99.69,760.0,web
u004602,control,1,33.2,499.0,web
u004603,control,1,10.85,529.0,android
u004604,control,0,0.0,781.0,ios
u004605,control,1,21.62,553.0,android
u004606,control,0,0.0,489.0,web
u004607,control,1,92.65,417.0,ios
u004608,control,0,0.0,740.0,android
u004609,control,0,0.0,314.0,web
u004610,control,0,0.0,752.0,web
u004611,control,0,0.0,620.0,web
u004612,control,0,0.0,1088.0,ios
u004613,control,0,0.0,894.0,android
u004614,control,0,0.0,577.0,android
u004615,control,0,0.0,665.0,android
u004616,control,0,0.0,384.0,ios
u004617,control,0,0.0,633.0,ios
u004618,control,0,0.0,762.0,web
u004619,control,1,20.59,621.0,android
u004620,control,0,0.0,611.0,ios
u004621,control,1,32.46,687.0,web
u004622,control,0,0.0,939.0,android
u004623,control,0,0.0,633.0,web
u004624,control,0,0.0,512.0,web
u004625,control,1,46.2,596.0,web
u004626,control,0,0.0,537.0,web
u004627,control,1,117.78,757.0,android
u004628,control,1,26.52,509.0,web
u004629,control,1,57.86,508.0,android
u004630,control,1,39.17,355.0,ios
u004631,control,0,0.0,640.0,web
u004632,control,0,0.0,542.0,ios
u004633,control,0,0.0,640.0,web
u004634,control,1,34.96,942.0,android
u004635,control,0,0.0,543.0,ios
u004636,control,1,12.89,834.0,android
u004637,control,0,0.0,1194.0,web
u004638,control,1,48.56,718.0,web
u004639,control,1,42.92,734.0,ios
u004640,control,1,16.98,628.0,web
u004641,control,0,0.0,360.0,android
u004642,control,1,38.59,587.0,android
u004643,control,1,64.0,740.0,web
u004644,control,1,28.45,824.0,android
u004645,control,1,9.83,774.0,web
u004646,control,0,0.0,774.0,ios
u004647,control,0,0.0,529.0,android
u004648,control,0,0.0,549.0,android
u004649,control,1,50.61,706.0,web
u004650,control,1,37.84,609.0,ios
u004651,control,1,36.99,712.0,android
u004652,control,0,0.0,1151.0,web
u004653,control,1,14.02,538.0,ios
u004654,control,0,0.0,988.0,ios
u004655,control,0,0.0,803.0,web
u004656,control,0,0.0,630.0,web
u004657,control,0,0.0,546.0,ios
u004658,control,0,0.0,711.0,android
u004659,control,0,0.0,608.0,web
u004660,control,0,0.0,1154.0,web
u004661,control,0,0.0,374.0,android
u004662,control,0,0.0,997.0,web
u004663,control,0,0.0,645.0,web
u004664,control,0,0.0,957.0,web
u004665,control,0,0.0,880.0,android
u004666,control,1,13.55,611.0,ios
u004667,control,0,0.0,728.0,ios
u004668,control,0,0.0,1124.0,ios
u004669,control,0,0.0,530.0,web
u004670,control,0,0.0,550.0,ios
u004671,control,0,0.0,638.0,android
u004672,control,1,23.52,403.0,ios
u004673,control,0,0.0,572.0,android
u004674,control,0,0.0,892.0,android
u004675,control,0,0.0,594.0,web
u004676,control,0,0.0,827.0,android
u004677,control,0,0.0,743.0,ios
u004678,control,1,25.48,499.0,ios
u004679,control,0,0.0,712.0,ios
u004680,control,0,0.0,460.0,web
u004681,control,1,65.19,731.0,ios
u004682,control,0,0.0,586.0,android
u004683,control,0,0.0,684.0,web
u004684,control,0,0.0,604.0,android
u004685,control,0,0.0,797.0,android
u004686,control,0,0.0,383.0,ios
u004687,control,0,0.0,553.0,ios
u004688,control,1,33.14,607.0,ios
u004689,control,1,114.09,615.0,web
u004690,control,1,36.46,1193.0,web
u004691,control,0,0.0,667.0,android
u004692,control,0,0.0,452.0,ios
u004693,control,0,0.0,907.0,android
u004694,control,0,0.0,722.0,web
u004695,control,0,0.0,800.0,ios
u004696,control,0,0.0,543.0,android
u004697,control,0,0.0,701.0,ios
u004698,control,1,33.66,666.0,web
u004699,control,0,0.0,508.0,android
u004700,control,1,120.35,930.0,ios
u004701,control,0,0.0,595.0,web
u004702,control,0,0.0,472.0,web
u004703,control,0,0.0,914.0,web
u004704,control,1,213.89,655.0,android
u004705,control,0,0.0,625.0,android
u004706,control,0,0.0,756.0,ios
u004707,control,0,0.0,518.0,ios
u004708,control,1,42.99,546.0,ios
u004709,control,0,0.0,671.0,web
u004710,control,1,82.62,598.0,ios
u004711,control,0,0.0,521.0,ios
u004712,control,0,0.0,694.0,android
u004713,control,0,0.0,579.0,web
u004714,control,1,147.19,546.0,ios
u004715,control,1,7.16,477.0,android
u004716,control,1,3.82,901.0,ios
u004717,control,0,0.0,397.0,android
u004718,control,0,0.0,521.0,ios
u004719,control,0,0.0,597.0,web
u004720,control,0,0.0,480.0,ios
u004721,control,0,0.0,574.0,web
u004722,control,0,0.0,391.0,web
u004723,control,1,57.72,685.0,ios
u004724,control,0,0.0,593.0,android
u004725,control,1,29.86,482.0,android
u004726,control,0,0.0,723.0,web
u004727,control,1,44.33,932.0,ios
u004728,control,0,0.0,1102.0,web
u004729,control,0,0.0,592.0,web
u004730,control,0,0.0,515.0,ios
u004731,control,0,0.0,932.0,web
u004732,control,0,0.0,583.0,web
u004733,control,0,0.0,657.0,ios
u004734,control,0,0.0,986.0,web
u004735,control,0,0.0,790.0,android
u004736,control,0,0.0,912.0,android
u004737,control,1,48.0,494.0,ios
u004738,control,1,150.54,601.0,web
u004739,control,0,0.0,617.0,ios
u004740,control,0,0.0,820.0,android
u004741,control,1,16.64,541.0,web
u004742,control,0,0.0,850.0,android
u004743,control,0,0.0,844.0,android
u004744,control,0,0.0,690.0,ios
u004745,control,0,0.0,763.0,web
u004746,control,1,9.31,593.0,android
u004747,control,1,17.23,469.0,android
u004748,control,0,0.0,588.0,web
u004749,control,0,0.0,744.0,android
u004750,control,1,67.15,766.0,android
u004751,control,0,0.0,1163.0,ios
u004752,control,1,79.49,453.0,web
u004753,control,0,0.0,603.0,android
u004754,control,1,21.07,840.0,ios
u004755,control,0,0.0,636.0,web
u004756,control,0,0.0,679.0,android
u004757,control,0,0.0,885.0,android
u004758,control,1,100.17,785.0,web
u004759,control,1,45.43,624.0,android
u004760,control,0,0.0,748.0,ios
u004761,control,0,0.0,668.0,web
u004762,control,1,7.8,501.0,web
u004763,control,0,0.0,689.0,ios
u004764,control,0,0.0,1011.0,web
u004765,control,0,0.0,985.0,ios
u004766,control,1,32.36,948.0,android
u004767,control,0,0.0,452.0,ios
u004768,control,0,0.0,932.0,web
u004769,control,0,0.0,555.0,web
u004770,control,1,220.02,711.0,ios
u004771,control,0,0.0,1107.0,web
u004772,control,1,32.07,1242.0,web
u004773,control,1,41.98,655.0,android
u004774,control,1,24.95,949.0,web
u004775,control,0,0.0,920.0,web
u004776,control,0,0.0,587.0,web
u004777,control,0,0.0,476.0,android
u004778,control,1,24.81,457.0,web
u004779,control,0,0.0,400.0,ios
u004780,control,1,34.32,784.0,android
u004781,control,1,130.86,435.0,android
u004782,control,0,0.0,410.0,android
u004783,control,1,42.04,549.0,web
u004784,control,1,111.77,561.0,web
u004785,control,0,0.0,599.0,android
u004786,control,0,0.0,681.0,ios
u004787,control,0,0.0,1360.0,ios
u004788,control,1,29.14,713.0,web
u004789,control,0,0.0,781.0,web
u004790,control,0,0.0,557.0,ios
u004791,control,1,14.2,470.0,android
u004792,control,0,0.0,784.0,android
u004793,control,1,31.11,571.0,android
u004794,control,0,0.0,468.0,ios
u004795,control,0,0.0,709.0,web
u004796,control,0,0.0,719.0,ios
u004797,control,0,0.0,400.0,android
u004798,control,0,0.0,622.0,android
u004799,control,1,42.69,941.0,android
u004800,control,0,0.0,427.0,android
u004801,control,1,51.79,744.0,web
u004802,control,0,0.0,619.0,web
u004803,control,0,0.0,510.0,android
u004804,control,1,4.32,683.0,web
u004805,control,0,0.0,500.0,android
u004806,control,0,0.0,596.0,android
u004807,control,1,30.22,681.0,ios
u004808,control,0,0.0,959.0,web
u004809,control,0,0.0,569.0,android
u004810,control,0,0.0,758.0,web
u004811,control,0,0.0,917.0,ios
u004812,control,0,0.0,732.0,ios
u004813,control,0,0.0,910.0,ios
u004814,control,0,0.0,538.0,android
u004815,control,1,22.07,433.0,ios
u004816,control,1,62.18,839.0,android
u004817,control,0,0.0,801.0,android
u004818,control,0,0.0,563.0,web
u004819,control,0,0.0,718.0,ios
u004820,control,0,0.0,540.0,ios
u004821,control,0,0.0,476.0,android
u004822,control,1,31.02,838.0,android
u004823,control,0,0.0,726.0,android
u004824,control,0,0.0,651.0,ios
u004825,control,0,0.0,752.0,android
u004826,control,0,0.0,661.0,web
u004827,control,1,63.7,546.0,android
u004828,control,0,0.0,551.0,web
u004829,control,0,0.0,859.0,web
u004830,control,1,75.96,555.0,ios
u004831,control,0,0.0,823.0,web
u004832,control,0,0.0,441.0,ios
u004833,control,1,158.95,539.0,ios
u004834,control,0,0.0,452.0,android
u004835,control,0,0.0,581.0,ios
u004836,control,0,0.0,929.0,android
u004837,control,0,0.0,350.0,ios
u004838,control,0,0.0,571.0,android
u004839,control,1,10.02,545.0,ios
u004840,control,0,0.0,419.0,web
u004841,control,0,0.0,1187.0,android
u004842,control,1,35.29,308.0,web
u004843,control,0,0.0,921.0,web
u004844,control,0,0.0,324.0,web
u004845,control,0,0.0,990.0,ios
u004846,control,1,4.31,664.0,ios
u004847,control,0,0.0,604.0,ios
u004848,control,1,42.62,594.0,ios
u004849,control,1,11.07,627.0,web
u004850,control,0,0.0,526.0,android
u004851,control,1,26.78,776.0,web
u004852,control,0,0.0,490.0,web
u004853,control,0,0.0,781.0,web
u004854,control,0,0.0,981.0,web
u004855,control,0,0.0,440.0,web
u004856,control,0,0.0,1232.0,web
u004857,control,0,0.0,1055.0,ios
u004858,control,0,0.0,535.0,web
u004859,control,0,0.0,1025.0,ios
u004860,control,0,0.0,857.0,ios
u004861,control,1,17.46,543.0,android
u004862,control,0,0.0,773.0,android
u004863,control,0,0.0,772.0,web
u004864,control,0,0.0,1150.0,ios
u004865,control,1,28.01,862.0,android
u004866,control,1,10.83,959.0,android
u004867,control,1,70.57,886.0,ios
u004868,control,0,0.0,584.0,web
u004869,control,1,27.3,450.0,web
u004870,control,0,0.0,517.0,web
u004871,control,0,0.0,601.0,web
u004872,control,0,0.0,1002.0,android
u004873,control,1,16.27,357.0,ios
u004874,control,0,0.0,863.0,android
u004875,control,1,41.16,848.0,ios
u004876,control,0,0.0,565.0,android
u004877,control,0,0.0,469.0,ios
u004878,control,0,0.0,1033.0,ios
u004879,control,0,0.0,585.0,web
u004880,control,1,11.85,595.0,android
u004881,control,0,0.0,485.0,web
u004882,control,0,0.0,581.0,ios
u004883,control,0,0.0,801.0,android
u004884,control,0,0.0,584.0,ios
u004885,control,1,30.68,805.0,web
u004886,control,1,16.84,746.0,web
u004887,control,0,0.0,1062.0,web
u004888,control,1,30.19,608.0,android
u004889,control,0,0.0,505.0,web
u004890,control,0,0.0,725.0,ios
u004891,control,0,0.0,590.0,ios
u004892,control,0,0.0,916.0,android
u004893,control,1,31.53,644.0,android
u004894,control,0,0.0,634.0,android
u004895,control,1,25.08,546.0,web
u004896,control,0,0.0,847.0,web
u004897,control,0,0.0,500.0,web
u004898,control,1,29.17,659.0,android
u004899,control,0,0.0,426.0,android
u004900,control,0,0.0,787.0,web
u004901,control,0,0.0,520.0,web
u004902,control,0,0.0,617.0,android
u004903,control,0,0.0,842.0,web
u004904,control,1,50.49,572.0,web
u004905,control,0,0.0,401.0,ios
u004906,control,1,51.98,508.0,web
u004907,control,1,35.32,782.0,web
u004908,control,0,0.0,481.0,ios
u004909,control,1,44.5,705.0,android
u004910,control,0,0.0,458.0,web
u004911,control,0,0.0,686.0,android
u004912,control,0,0.0,492.0,ios
u004913,control,1,145.69,581.0,web
u004914,control,0,0.0,457.0,ios
u004915,control,0,0.0,781.0,android
u004916,control,0,0.0,919.0,ios
u004917,control,1,21.92,741.0,ios
u004918,control,0,0.0,569.0,web
u004919,control,0,0.0,646.0,ios
u004920,control,0,0.0,832.0,web
u004921,control,1,41.53,401.0,web
u004922,control,0,0.0,610.0,ios
u004923,control,0,0.0,504.0,android
u004924,control,1,81.11,512.0,web
u004925,control,0,0.0,739.0,web
u004926,control,1,16.64,698.0,web
u004927,control,0,0.0,443.0,web
u004928,control,0,0.0,601.0,ios
u004929,control,0,0.0,805.0,ios
u004930,control,0,0.0,705.0,android
u004931,control,0,0.0,258.0,ios
u004932,control,1,26.3,1112.0,web
u004933,control,0,0.0,499.0,android
u004934,control,0,0.0,743.0,web
u004935,control,0,0.0,1188.0,ios
u004936,control,0,0.0,971.0,ios
u004937,control,0,0.0,519.0,web
u004938,control,0,0.0,728.0,ios
u004939,control,0,0.0,424.0,web
u004940,control,1,210.95,631.0,ios
u004941,control,0,0.0,723.0,android
u004942,control,0,0.0,636.0,ios
u004943,control,1,36.46,1119.0,ios
u004944,control,1,22.78,598.0,android
u004945,control,1,99.32,780.0,web
u004946,control,0,0.0,587.0,ios
u004947,control,1,104.94,1037.0,ios
u004948,control,0,0.0,648.0,ios
u004949,control,0,0.0,1075.0,android
u004950,control,1,17.75,530.0,ios
u004951,control,0,0.0,600.0,web
u004952,control,0,0.0,789.0,ios
u004953,control,0,0.0,803.0,web
u004954,control,1,14.11,931.0,android
u004955,control,0,0.0,918.0,web
u004956,control,1,52.23,531.0,ios
u004957,control,0,0.0,494.0,web
u004958,control,0,0.0,513.0,android
u004959,control,1,28.05,722.0,ios
u004960,control,1,204.55,382.0,web
u004961,control,1,20.45,723.0,ios
u004962,control,1,57.61,684.0,android
u004963,control,0,0.0,470.0,ios
u004964,control,1,21.79,665.0,ios
u004965,control,1,42.59,493.0,web
u004966,control,0,0.0,469.0,ios
u004967,control,0,0.0,719.0,android
u004968,control,1,46.86,712.0,ios
u004969,control,0,0.0,659.0,ios
u004970,control,1,39.13,420.0,web
u004971,control,0,0.0,715.0,android
u004972,control,0,0.0,472.0,web
u004973,control,0,0.0,586.0,ios
u004974,control,1,18.81,591.0,web
u004975,control,0,0.0,976.0,android
u004976,control,0,0.0,435.0,ios
u004977,control,0,0.0,674.0,ios
u004978,control,1,40.99,1181.0,android
u004979,control,0,0.0,630.0,web
u004980,control,1,16.03,510.0,ios
u004981,control,0,0.0,300.0,web
u004982,control,0,0.0,1133.0,web
u004983,control,0,0.0,655.0,android
u004984,control,1,38.6,1347.0,ios
u004985,control,1,3.66,464.0,web
u004986,control,0,0.0,1348.0,ios
u004987,control,0,0.0,716.0,android
u004988,control,0,0.0,735.0,web
u004989,control,0,0.0,1245.0,ios
u004990,control,0,0.0,749.0,web
u004991,control,0,0.0,790.0,ios
u004992,control,1,44.68,423.0,ios
u004993,control,0,0.0,878.0,web
u004994,control,0,0.0,1053.0,web
u004995,control,0,0.0,654.0,android
u004996,control,0,0.0,784.0,ios
u004997,control,1,7.36,431.0,web
u004998,control,1,35.6,809.0,web
u004999,control,0,0.0,494.0,web
u005000,treatment,0,0.0,525.0,android
u005001,treatment,0,0.0,951.0,ios
u005002,treatment,0,0.0,1088.0,android
u005003,treatment,0,0.0,986.0,web
u005004,treatment,0,0.0,934.0,android
u005005,treatment,1,24.11,898.0,web
u005006,treatment,0,0.0,876.0,android
u005007,treatment,0,0.0,802.0,web
u005008,treatment,0,0.0,1009.0,ios
u005009,treatment,1,223.25,865.0,web
u005010,treatment,0,0.0,558.0,android
u005011,treatment,0,0.0,905.0,ios
u005012,treatment,0,0.0,1549.0,web
u005013,treatment,0,0.0,716.0,web
u005014,treatment,1,134.8,960.0,android
u005015,treatment,1,7.64,888.0,ios
u005016,treatment,0,0.0,759.0,ios
u005017,treatment,0,0.0,736.0,ios
u005018,treatment,0,0.0,1061.0,ios
u005019,treatment,0,0.0,500.0,android
u005020,treatment,1,36.0,1322.0,android
u005021,treatment,0,0.0,1075.0,android
u005022,treatment,0,0.0,743.0,web
u005023,treatment,0,0.0,593.0,android
u005024,treatment,0,0.0,693.0,ios
u005025,treatment,1,16.09,1043.0,web
u005026,treatment,1,14.55,546.0,android
u005027,treatment,1,33.59,1280.0,ios
u005028,treatment,1,63.58,665.0,ios
u005029,treatment,0,0.0,912.0,web
u005030,treatment,0,0.0,1259.0,android
u005031,treatment,0,0.0,638.0,ios
u005032,treatment,1,16.67,500.0,android
u005033,treatment,1,15.33,694.0,ios
u005034,treatment,0,0.0,1061.0,android
u005035,treatment,0,0.0,804.0,android
u005036,treatment,0,0.0,1055.0,android
u005037,treatment,1,28.35,1017.0,android
u005038,treatment,1,18.78,862.0,ios
u005039,treatment,1,25.48,802.0,android
u005040,treatment,0,0.0,662.0,android
u005041,treatment,0,0.0,616.0,ios
u005042,treatment,0,0.0,517.0,android
u005043,treatment,0,0.0,476.0,web
u005044,treatment,1,56.98,755.0,web
u005045,treatment,0,0.0,634.0,android
u005046,treatment,1,50.08,640.0,ios
u005047,treatment,0,0.0,423.0,web
u005048,treatment,0,0.0,672.0,web
u005049,treatment,0,0.0,316.0,web
u005050,treatment,1,6.58,1042.0,android
u005051,treatment,0,0.0,588.0,web
u005052,treatment,0,0.0,686.0,android
u005053,treatment,0,0.0,775.0,web
u005054,treatment,0,0.0,1541.0,web
u005055,treatment,0,0.0,465.0,ios
u005056,treatment,0,0.0,619.0,web
u005057,treatment,1,67.71,974.0,ios
u005058,treatment,0,0.0,835.0,android
u005059,treatment,0,0.0,572.0,ios
u005060,treatment,1,23.29,1773.0,web
u005061,treatment,0,0.0,778.0,web
u005062,treatment,0,0.0,609.0,ios
u005063,treatment,0,0.0,783.0,web
u005064,treatment,0,0.0,638.0,web
u005065,treatment,0,0.0,466.0,web
u005066,treatment,0,0.0,410.0,web
u005067,treatment,0,0.0,775.0,android
u005068,treatment,0,0.0,390.0,web
u005069,treatment,0,0.0,695.0,web
u005070,treatment,0,0.0,842.0,ios
u005071,treatment,0,0.0,905.0,android
u005072,treatment,1,16.1,431.0,android
u005073,treatment,0,0.0,741.0,android
u005074,treatment,0,0.0,1009.0,android
u005075,treatment,0,0.0,939.0,ios
u005076,treatment,0,0.0,1126.0,web
u005077,treatment,0,0.0,1123.0,ios
u005078,treatment,1,76.71,673.0,android
u005079,treatment,0,0.0,977.0,web
u005080,treatment,1,8.14,806.0,ios
u005081,treatment,0,0.0,579.0,android
u005082,treatment,0,0.0,541.0,android
u005083,treatment,1,29.17,738.0,ios
u005084,treatment,1,108.46,527.0,ios
u005085,treatment,1,31.5,555.0,web
u005086,treatment,0,0.0,438.0,web
u005087,treatment,1,29.99,486.0,web
u005088,treatment,1,50.21,1195.0,ios
u005089,treatment,0,0.0,666.0,android
u005090,treatment,1,16.24,810.0,web
u005091,treatment,0,0.0,1005.0,android
u005092,treatment,0,0.0,449.0,web
u005093,treatment,0,0.0,683.0,android
u005094,treatment,0,0.0,779.0,android
u005095,treatment,0,0.0,841.0,android
u005096,treatment,0,0.0,911.0,android
u005097,treatment,1,27.56,629.0,android
u005098,treatment,0,0.0,885.0,android
u005099,treatment,0,0.0,554.0,android
u005100,treatment,0,0.0,855.0,android
u005101,treatment,1,35.63,685.0,android
u005102,treatment,1,79.18,805.0,android
u005103,treatment,0,0.0,856.0,ios
u005104,treatment,1,29.35,753.0,ios
u005105,treatment,0,0.0,524.0,android
u005106,treatment,0,0.0,838.0,android
u005107,treatment,0,0.0,880.0,web
u005108,treatment,0,0.0,1085.0,android
u005109,treatment,0,0.0,958.0,web
u005110,treatment,0,0.0,706.0,ios
u005111,treatment,1,42.84,990.0,web
u005112,treatment,0,0.0,1259.0,web
u005113,treatment,0,0.0,853.0,ios
u005114,treatment,1,52.59,934.0,ios
u005115,treatment,1,26.58,951.0,web
u005116,treatment,1,7.3,577.0,android
u005117,treatment,0,0.0,866.0,web
u005118,treatment,0,0.0,655.0,android
u005119,treatment,1,81.72,654.0,android
u005120,treatment,0,0.0,787.0,ios
u005121,treatment,1,9.03,748.0,ios
u005122,treatment,0,0.0,653.0,ios
u005123,treatment,1,22.41,468.0,ios
u005124,treatment,0,0.0,1001.0,ios
u005125,treatment,0,0.0,679.0,android
u005126,treatment,0,0.0,909.0,web
u005127,treatment,0,0.0,530.0,ios
u005128,treatment,0,0.0,624.0,web
u005129,treatment,0,0.0,923.0,ios
u005130,treatment,1,18.85,452.0,ios
u005131,treatment,0,0.0,864.0,android
u005132,treatment,0,0.0,977.0,ios
u005133,treatment,0,0.0,1614.0,android
u005134,treatment,0,0.0,646.0,web
u005135,treatment,1,53.89,682.0,ios
u005136,treatment,1,125.14,1531.0,android
u005137,treatment,1,21.84,972.0,ios
u005138,treatment,0,0.0,980.0,android
u005139,treatment,0,0.0,534.0,web
u005140,treatment,1,36.65,1301.0,web
u005141,treatment,0,0.0,963.0,android
u005142,treatment,1,51.45,566.0,ios
u005143,treatment,0,0.0,891.0,web
u005144,treatment,0,0.0,724.0,android
u005145,treatment,1,20.25,742.0,ios
u005146,treatment,1,57.33,730.0,android
u005147,treatment,0,0.0,789.0,web
u005148,treatment,0,0.0,1114.0,web
u005149,treatment,0,0.0,653.0,ios
u005150,treatment,0,0.0,462.0,android
u005151,treatment,0,0.0,756.0,web
u005152,treatment,1,46.91,1267.0,ios
u005153,treatment,0,0.0,638.0,web
u005154,treatment,1,49.22,497.0,web
u005155,treatment,0,0.0,555.0,android
u005156,treatment,0,0.0,887.0,android
u005157,treatment,0,0.0,910.0,android
u005158,treatment,1,19.46,548.0,android
u005159,treatment,0,0.0,1318.0,ios
u005160,treatment,1,23.26,747.0,web
u005161,treatment,1,53.14,366.0,web
u005162,treatment,1,81.08,969.0,ios
u005163,treatment,0,0.0,756.0,ios
u005164,treatment,1,30.45,780.0,android
u005165,treatment,1,21.81,605.0,ios
u005166,treatment,0,0.0,361.0,android
u005167,treatment,0,0.0,966.0,android
u005168,treatment,0,0.0,845.0,ios
u005169,treatment,1,4.25,869.0,web
u005170,treatment,1,8.53,542.0,ios
u005171,treatment,0,0.0,933.0,ios
u005172,treatment,0,0.0,834.0,ios
u005173,treatment,0,0.0,704.0,ios
u005174,treatment,1,28.84,1105.0,ios
u005175,treatment,1,71.04,1214.0,web
u005176,treatment,0,0.0,474.0,ios
u005177,treatment,0,0.0,899.0,ios
u005178,treatment,1,39.37,833.0,android
u005179,treatment,0,0.0,707.0,android
u005180,treatment,0,0.0,962.0,web
u005181,treatment,0,0.0,1263.0,android
u005182,treatment,1,51.08,898.0,web
u005183,treatment,1,74.51,675.0,android
u005184,treatment,1,19.53,577.0,ios
u005185,treatment,1,10.38,783.0,ios
u005186,treatment,0,0.0,882.0,android
u005187,treatment,1,186.58,656.0,android
u005188,treatment,1,134.81,628.0,android
u005189,treatment,0,0.0,966.0,android
u005190,treatment,1,31.52,851.0,android
u005191,treatment,0,0.0,489.0,web
u005192,treatment,0,0.0,900.0,android
u005193,treatment,1,22.03,629.0,web
u005194,treatment,0,0.0,522.0,web
u005195,treatment,0,0.0,1028.0,web
u005196,treatment,0,0.0,969.0,web
u005197,treatment,1,20.72,673.0,ios
u005198,treatment,1,28.7,733.0,android
u005199,treatment,1,41.51,613.0,android
u005200,treatment,0,0.0,699.0,web
u005201,treatment,1,42.55,640.0,ios
u005202,treatment,0,0.0,548.0,web
u005203,treatment,0,0.0,746.0,android
u005204,treatment,0,0.0,971.0,web
u005205,treatment,0,0.0,745.0,web
u005206,treatment,0,0.0,462.0,web
u005207,treatment,1,93.23,858.0,android
u005208,treatment,1,32.91,697.0,web
u005209,treatment,1,184.84,477.0,ios
u005210,treatment,0,0.0,1213.0,ios
u005211,treatment,0,0.0,687.0,ios
u005212,treatment,0,0.0,1017.0,web
u005213,treatment,0,0.0,1331.0,web
u005214,treatment,1,93.37,619.0,android
u005215,treatment,1,54.6,828.0,web
