user_id,variant,converted,revenue,platform,signup_days
u004843,control,0,0.0,android,39
u004844,control,1,19.78,android,7
u004845,control,1,23.33,web,549
u004846,control,1,18.11,ios,160
u004847,control,1,11.78,android,104
u004848,control,1,16.74,ios,100
u004849,control,0,0.0,android,108
u004850,control,0,0.0,ios,50
u004851,control,0,0.0,ios,77
u004852,control,0,0.0,ios,15
u004853,control,1,99.24,android,42
u004854,control,0,0.0,web,724
u004855,control,0,0.0,android,270
u004856,control,1,58.06,ios,642
u004857,control,0,0.0,web,329
u004858,control,0,0.0,web,604
u004859,control,0,0.0,android,410
u004860,control,1,29.72,android,291
u004861,control,0,0.0,ios,20
u004862,control,1,27.03,android,380
u004863,control,1,89.63,web,61
u004864,control,1,26.51,web,541
u004865,control,0,0.0,ios,316
u004866,control,0,0.0,web,235
u004867,control,1,46.99,web,34
u004868,control,0,0.0,web,117
u004869,control,0,0.0,web,730
u004870,control,1,26.76,web,39
u004871,control,1,139.07,android,79
u004872,control,0,0.0,ios,97
u004873,control,0,0.0,ios,72
u004874,control,1,26.56,ios,55
u004875,control,0,0.0,ios,65
u004876,control,1,132.22,web,111
u004877,control,0,0.0,web,202
u004878,control,1,8.85,web,118
u004879,control,0,0.0,android,79
u004880,control,1,26.65,web,130
u004881,control,0,0.0,web,43
u004882,control,1,18.13,web,145
u004883,control,0,0.0,web,16
u004884,control,0,0.0,ios,74
u004885,control,1,194.23,web,114
u004886,control,0,0.0,android,93
u004887,control,0,0.0,ios,163
u004888,control,1,69.66,web,10
u004889,control,1,50.3,ios,377
u004890,control,1,14.6,ios,14
u004891,control,0,0.0,ios,61
u004892,control,0,0.0,android,291
u004893,control,0,0.0,web,235
u004894,control,1,13.78,ios,145
u004895,control,1,20.81,ios,144
u004896,control,0,0.0,web,70
u004897,control,0,0.0,ios,23
u004898,control,1,36.19,ios,118
u004899,control,0,0.0,ios,175
u004900,control,0,0.0,web,301
u004901,control,1,14.88,web,291
u004902,control,1,74.21,ios,19
u004903,control,0,0.0,ios,93
u004904,control,0,0.0,ios,86
u004905,control,0,0.0,ios,102
u004906,control,1,12.91,android,151
u004907,control,1,41.15,android,64
u004908,control,0,0.0,ios,546
u004909,control,1,161.07,web,53
u004910,control,0,0.0,web,10
u004911,control,0,0.0,android,93
u004912,control,0,0.0,ios,275
u004913,control,0,0.0,ios,204
u004914,control,0,0.0,android,157
u004915,control,1,340.45,web,119
u004916,control,1,84.45,ios,203
u004917,control,0,0.0,android,210
u004918,control,1,57.74,ios,252
u004919,control,0,0.0,ios,62
u004920,control,0,0.0,ios,114
u004921,control,0,0.0,web,214
u004922,control,1,127.46,ios,105
u004923,control,1,25.31,ios,77
u004924,control,1,50.32,web,17
u004925,control,1,31.85,ios,112
u004926,control,0,0.0,android,109
u004927,control,0,0.0,ios,101
u004928,control,1,27.6,ios,74
u004929,control,1,66.54,android,55
u004930,control,0,0.0,ios,8
u004931,control,1,18.45,ios,30
u004932,control,0,0.0,ios,31
u004933,control,1,16.16,web,294
u004934,control,0,0.0,android,174
u004935,control,0,0.0,ios,413
u004936,control,1,42.14,ios,0
u004937,control,0,0.0,ios,74
u004938,control,0,0.0,android,184
u004939,control,0,0.0,android,31
u004940,control,0,0.0,web,307
u004941,control,1,21.21,ios,14
u004942,control,0,0.0,ios,108
u004943,control,0,0.0,android,136
u004944,control,0,0.0,android,398
u004945,control,1,16.29,ios,24
u004946,control,0,0.0,android,89
u004947,control,1,44.87,ios,210
u004948,control,1,33.13,android,1211
u004949,control,0,0.0,ios,84
u004950,control,1,23.2,web,59
u004951,control,0,0.0,web,230
u004952,control,0,0.0,ios,329
u004953,control,0,0.0,web,8
u004954,control,0,0.0,android,77
u004955,control,0,0.0,android,22
u004956,control,0,0.0,ios,407
u004957,control,0,0.0,ios,47
u004958,control,0,0.0,android,789
u004959,control,0,0.0,android,204
u004960,control,0,0.0,web,559
u004961,control,0,0.0,ios,86
u004962,control,1,10.64,ios,273
u004963,control,0,0.0,ios,354
u004964,control,0,0.0,android,56
u004965,control,0,0.0,android,161
u004966,control,0,0.0,android,62
u004967,control,1,38.62,android,341
u004968,control,0,0.0,web,792
u004969,control,0,0.0,android,1
u004970,control,0,0.0,ios,146
u004971,control,1,34.57,android,107
u004972,control,0,0.0,android,39
u004973,control,1,88.39,ios,59
u004974,control,0,0.0,web,409
u004975,control,1,29.12,ios,62
u004976,control,1,12.93,android,175
u004977,control,0,0.0,ios,5
u004978,control,0,0.0,android,67
u004979,control,0,0.0,android,215
u004980,control,1,23.23,ios,88
u004981,control,0,0.0,ios,128
u004982,control,0,0.0,ios,410
u004983,control,0,0.0,ios,1339
u004984,control,1,73.12,android,398
u004985,control,1,27.49,android,28
u004986,control,0,0.0,android,224
u004987,control,0,0.0,web,47
u004988,control,1,52.16,ios,273
u004989,control,0,0.0,android,303
u004990,control,0,0.0,android,244
u004991,control,0,0.0,ios,89
u004992,control,0,0.0,ios,213
u004993,control,1,40.86,android,100
u004994,control,0,0.0,android,134
u004995,control,0,0.0,web,1004
u004996,control,0,0.0,ios,35
u004997,control,0,0.0,web,488
u004998,control,0,0.0,android,155
u004999,control,0,0.0,web,1
u005000,treatment,0,0.0,web,8
u005001,treatment,0,0.0,web,137
u005002,treatment,0,0.0,android,72
u005003,treatment,1,45.51,android,28
u005004,treatment,1,9.61,android,830
u005005,treatment,0,0.0,ios,48
u005006,treatment,0,0.0,android,80
u005007,treatment,0,0.0,ios,56
u005008,treatment,0,0.0,ios,139
u005009,treatment,1,38.89,android,335
u005010,treatment,1,35.77,web,38
u005011,treatment,0,0.0,ios,79
u005012,treatment,1,50.76,android,266
u005013,treatment,0,0.0,ios,8
u005014,treatment,0,0.0,ios,321
u005015,treatment,0,0.0,ios,360
u005016,treatment,0,0.0,ios,455
u005017,treatment,0,0.0,ios,9
u005018,treatment,0,0.0,ios,501
u005019,treatment,0,0.0,web,33
u005020,treatment,1,60.13,android,105
u005021,treatment,1,21.87,android,69
u005022,treatment,1,13.44,web,700
u005023,treatment,0,0.0,ios,127
u005024,treatment,0,0.0,web,463
u005025,treatment,0,0.0,ios,4
u005026,treatment,1,43.99,ios,78
u005027,treatment,0,0.0,android,274
u005028,treatment,1,17.95,web,3
u005029,treatment,0,0.0,android,532
u005030,treatment,0,0.0,ios,117
u005031,treatment,1,51.52,web,51
u005032,treatment,1,63.12,ios,4
u005033,treatment,0,0.0,ios,20
u005034,treatment,0,0.0,web,274
u005035,treatment,1,46.76,web,64
u005036,treatment,0,0.0,android,3
u005037,treatment,1,30.98,android,184
u005038,treatment,0,0.0,android,59
u005039,treatment,0,0.0,ios,16
u005040,treatment,0,0.0,ios,17
u005041,treatment,0,0.0,android,405
u005042,treatment,0,0.0,web,26
u005043,treatment,0,0.0,android,131
u005044,treatment,1,33.07,ios,136
u005045,treatment,0,0.0,web,17
u005046,treatment,1,9.14,android,415
u005047,treatment,0,0.0,android,173
u005048,treatment,0,0.0,web,343
u005049,treatment,0,0.0,web,112
u005050,treatment,0,0.0,ios,146
u005051,treatment,1,177.9,web,87
u005052,treatment,1,15.31,web,41
u005053,treatment,0,0.0,android,96
u005054,treatment,0,0.0,web,297
u005055,treatment,0,0.0,web,359
u005056,treatment,0,0.0,ios,72
u005057,treatment,0,0.0,ios,710
u005058,treatment,0,0.0,web,31
u005059,treatment,0,0.0,android,124
u005060,treatment,0,0.0,web,601
u005061,treatment,1,22.41,android,540
u005062,treatment,0,0.0,ios,6
u005063,treatment,0,0.0,ios,130
u005064,treatment,0,0.0,android,2
u005065,treatment,0,0.0,ios,8
u005066,treatment,0,0.0,ios,135
u005067,treatment,1,31.32,ios,39
u005068,treatment,0,0.0,web,100
u005069,treatment,1,122.69,ios,95
u005070,treatment,0,0.0,android,118
u005071,treatment,1,14.62,web,193
u005072,treatment,1,15.64,android,18
u005073,treatment,0,0.0,android,177
u005074,treatment,1,9.39,ios,146
u005075,treatment,0,0.0,web,178
u005076,treatment,0,0.0,android,282
u005077,treatment,1,15.55,ios,258
u005078,treatment,0,0.0,android,28
u005079,treatment,0,0.0,android,387
u005080,treatment,0,0.0,ios,103
u005081,treatment,1,28.71,web,252
u005082,treatment,1,182.54,web,176
u005083,treatment,0,0.0,web,435
u005084,treatment,1,13.06,web,40
u005085,treatment,0,0.0,android,14
u005086,treatment,1,42.17,ios,41
u005087,treatment,1,25.86,android,26
u005088,treatment,0,0.0,android,263
u005089,treatment,0,0.0,ios,189
u005090,treatment,0,0.0,ios,96
u005091,treatment,0,0.0,ios,434
u005092,treatment,0,0.0,android,73
u005093,treatment,0,0.0,android,43
u005094,treatment,0,0.0,android,207
u005095,treatment,0,0.0,ios,80
u005096,treatment,0,0.0,ios,57
u005097,treatment,0,0.0,ios,533
u005098,treatment,0,0.0,android,170
u005099,treatment,0,0.0,web,363
u005100,treatment,0,0.0,android,36
u005101,treatment,1,22.32,ios,86
u005102,treatment,0,0.0,ios,382
u005103,treatment,0,0.0,web,180
u005104,treatment,0,0.0,ios,257
u005105,treatment,0,0.0,android,535
u005106,treatment,1,55.02,web,308
u005107,treatment,0,0.0,android,83
u005108,treatment,1,104.56,web,45
u005109,treatment,1,5.86,web,280
u005110,treatment,0,0.0,android,16
u005111,treatment,0,0.0,ios,220
u005112,treatment,0,0.0,ios,619
u005113,treatment,1,83.36,android,32
u005114,treatment,0,0.0,ios,11
u005115,treatment,1,13.04,web,55
u005116,treatment,0,0.0,ios,283
u005117,treatment,0,0.0,ios,24
u005118,treatment,0,0.0,web,379
u005119,treatment,1,75.3,ios,127
u005120,treatment,1,47.84,android,55
u005121,treatment,1,8.62,ios,101
u005122,treatment,0,0.0,ios,203
u005123,treatment,1,19.29,web,114
u005124,treatment,1,78.27,android,75
u005125,treatment,0,0.0,android,613
u005126,treatment,0,0.0,ios,97
u005127,treatment,1,41.62,ios,87
u005128,treatment,1,25.25,web,37
u005129,treatment,0,0.0,ios,104
u005130,treatment,0,0.0,android,823
u005131,treatment,0,0.0,ios,120
u005132,treatment,0,0.0,android,124
u005133,treatment,1,31.45,ios,202
u005134,treatment,1,35.96,web,148
u005135,treatment,0,0.0,web,468
u005136,treatment,0,0.0,ios,204
u005137,treatment,0,0.0,android,97
u005138,treatment,0,0.0,ios,65
u005139,treatment,0,0.0,ios,25
u005140,treatment,0,0.0,web,12
u005141,treatment,0,0.0,android,48
u005142,treatment,1,63.87,android,90
u005143,treatment,0,0.0,web,90
u005144,treatment,0,0.0,ios,42
u005145,treatment,0,0.0,web,265
u005146,treatment,1,96.5,ios,181
u005147,treatment,0,0.0,ios,304
u005148,treatment,0,0.0,web,146
u005149,treatment,0,0.0,android,80
u005150,treatment,0,0.0,ios,20
u005151,treatment,1,68.41,web,11
u005152,treatment,0,0.0,ios,241
u005153,treatment,0,0.0,android,14
u005154,treatment,1,153.28,android,178
u005155,treatment,0,0.0,ios,4
u005156,treatment,1,66.36,ios,526
u005157,treatment,0,0.0,web,29
u005158,treatment,0,0.0,ios,110
u005159,treatment,0,0.0,ios,75
u005160,treatment,1,33.76,android,60
u005161,treatment,1,82.46,ios,147
u005162,treatment,1,32.32,ios,88
u005163,treatment,1,103.07,ios,40
u005164,treatment,0,0.0,web,73
u005165,treatment,0,0.0,android,76
u005166,treatment,0,0.0,android,104
u005167,treatment,0,0.0,ios,37
u005168,treatment,0,0.0,ios,12
u005169,treatment,0,0.0,android,121
u005170,treatment,1,42.14,ios,73
u005171,treatment,0,0.0,android,240
u005172,treatment,0,0.0,ios,4
u005173,treatment,0,0.0,android,168
u005174,treatment,0,0.0,android,49
u005175,treatment,1,16.97,ios,41
u005176,treatment,0,0.0,ios,290
u005177,treatment,1,25.17,web,188
u005178,treatment,0,0.0,android,10
u005179,treatment,1,119.45,web,199
u005180,treatment,0,0.0,ios,57
u005181,treatment,0,0.0,web,59
u005182,treatment,0,0.0,android,396
u005183,treatment,0,0.0,android,27
u005184,treatment,0,0.0,ios,87
u005185,treatment,0,0.0,android,96
u005186,treatment,0,0.0,ios,78
u005187,treatment,0,0.0,ios,32
u005188,treatment,1,23.7,android,81
u005189,treatment,1,74.66,android,71
u005190,treatment,1,45.58,android,130
u005191,treatment,1,139.1,ios,34
u005192,treatment,1,26.31,web,118
u005193,treatment,0,0.0,ios,619
u005194,treatment,0,0.0,android,111
u005195,treatment,0,0.0,ios,6
u005196,treatment,0,0.0,ios,405
u005197,treatment,0,0.0,android,69
u005198,treatment,1,73.14,android,269
u005199,treatment,1,29.63,android,85
u005200,treatment,1,24.5,web,316
u005201,treatment,0,0.0,android,39
u005202,treatment,1,40.4,android,151
u005203,treatment,1,9.81,android,472
u005204,treatment,0,0.0,android,97
u005205,treatment,0,0.0,android,55
u005206,treatment,0,0.0,ios,36
u005207,treatment,1,24.74,android,67
u005208,treatment,0,0.0,android,46
u005209,treatment,0,0.0,ios,537
u005210,treatment,1,192.79,ios,6
u005211,treatment,0,0.0,android,42
u005212,treatment,1,62.02,ios,355
u005213,treatment,0,0.0,android,248
u005214,treatment,1,24.1,web,309
u005215,treatment,0,0.0,ios,149
u005216,treatment,0,0.0,android,391
u005217,treatment,0,0.0,ios,43
u005218,treatment,0,0.0,web,105
u005219,treatment,0,0.0,android,299
u005220,treatment,0,0.0,android,57
u005221,treatment,1,44.96,ios,85
u005222,treatment,0,0.0,web,105
u005223,treatment,0,0.0,android,514
u005224,treatment,0,0.0,ios,6
u005225,treatment,0,0.0,web,130
u005226,treatment,1,32.17,ios,0
u005227,treatment,1,20.99,ios,36
u005228,treatment,1,68.19,web,329
u005229,treatment,1,23.97,ios,95
u005230,treatment,0,0.0,android,350
u005231,treatment,0,0.0,ios,78
u005232,treatment,1,63.28,ios,116
u005233,treatment,1,16.09,ios,318
u005234,treatment,1,50.15,android,194
u005235,treatment,0,0.0,android,486
u005236,treatment,1,8.87,android,131
u005237,treatment,0,0.0,web,34
u005238,treatment,0,0.0,ios,52
u005239,treatment,0,0.0,android,19
u005240,treatment,0,0.0,android,198
u005241,treatment,1,14.83,web,171
u005242,treatment,0,0.0,ios,82
u005243,treatment,0,0.0,ios,153
u005244,treatment,1,33.69,ios,1
u005245,treatment,0,0.0,web,321
u005246,treatment,0,0.0,android,411
u005247,treatment,1,65.25,ios,0
u005248,treatment,0,0.0,web,780
u005249,treatment,0,0.0,ios,67
u005250,treatment,0,0.0,android,75
u005251,treatment,0,0.0,ios,109
u005252,treatment,1,110.84,android,77
u005253,treatment,0,0.0,android,189
u005254,treatment,0,0.0,android,196
u005255,treatment,1,32.48,web,83
u005256,treatment,0,0.0,android,216
u005257,treatment,0,0.0,ios,157
u005258,treatment,0,0.0,android,685
u005259,treatment,0,0.0,ios,401
u005260,treatment,1,122.9,ios,138
u005261,treatment,0,0.0,android,402
u005262,treatment,1,18.24,ios,215
u005263,treatment,0,0.0,android,135
u005264,treatment,0,0.0,web,230
u005265,treatment,1,125.64,android,127
u005266,treatment,0,0.0,web,49
u005267,treatment,0,0.0,ios,229
u005268,treatment,1,4.0,ios,148
u005269,treatment,0,0.0,android,332
u005270,treatment,0,0.0,android,13
u005271,treatment,0,0.0,ios,359
u005272,treatment,1,87.1,ios,4
u005273,treatment,0,0.0,web,5
u005274,treatment,1,67.09,web,55
u005275,treatment,0,0.0,android,51
u005276,treatment,0,0.0,ios,175
u005277,treatment,1,8.31,web,148
u005278,treatment,1,39.25,web,3
u005279,treatment,0,0.0,ios,338
u005280,treatment,1,16.64,web,637
u005281,treatment,0,0.0,web,107
u005282,treatment,0,0.0,ios,4
u005283,treatment,0,0.0,web,217
u005284,treatment,0,0.0,web,697
u005285,treatment,0,0.0,android,659
u005286,treatment,0,0.0,android,48
u005287,treatment,1,18.97,android,13
u005288,treatment,1,15.65,android,58
u005289,treatment,0,0.0,android,236
u005290,treatment,0,0.0,ios,101
u005291,treatment,0,0.0,ios,107
u005292,treatment,0,0.0,android,3
u005293,treatment,0,0.0,ios,35
u005294,treatment,1,57.81,ios,223
u005295,treatment,1,36.17,ios,517
u005296,treatment,0,0.0,web,654
u005297,treatment,1,40.89,web,225
u005298,treatment,0,0.0,web,156
u005299,treatment,0,0.0,android,58
u005300,treatment,0,0.0,ios,183
u005301,treatment,0,0.0,android,552
u005302,treatment,0,0.0,android,212
u005303,treatment,0,0.0,android,269
u005304,treatment,0,0.0,android,91
u005305,treatment,1,41.38,android,239
u005306,treatment,1,15.68,ios,91
u005307,treatment,0,0.0,android,309
u005308,treatment,0,0.0,ios,290
u005309,treatment,1,94.16,web,154
u005310,treatment,1,12.56,android,65
u005311,treatment,0,0.0,android,144
u005312,treatment,0,0.0,android,50
u005313,treatment,1,65.13,android,3
u005314,treatment,0,0.0,ios,1001
u005315,treatment,0,0.0,android,111
u005316,treatment,1,9.52,android,163
u005317,treatment,0,0.0,ios,53
u005318,treatment,0,0.0,ios,412
u005319,treatment,1,22.14,android,27
u005320,treatment,1,142.46,web,54
u005321,treatment,0,0.0,android,283
u005322,treatment,0,0.0,ios,51
u005323,treatment,1,28.86,android,630
u005324,treatment,1,97.99,ios,264
u005325,treatment,0,0.0,ios,60
u005326,treatment,0,0.0,web,123
u005327,treatment,0,0.0,android,101
u005328,treatment,1,13.33,android,140
u005329,treatment,1,16.02,android,309
u005330,treatment,0,0.0,android,91
u005331,treatment,0,0.0,ios,59
u005332,treatment,1,51.41,web,53
u005333,treatment,0,0.0,ios,166
u005334,treatment,1,39.32,android,251
u005335,treatment,1,43.67,web,56
u005336,treatment,1,25.28,web,64
u005337,treatment,1,27.73,ios,125
u005338,treatment,0,0.0,ios,193
u005339,treatment,1,18.97,web,188
u005340,treatment,1,46.7,ios,173
u005341,treatment,0,0.0,web,427
u005342,treatment,1,65.84,android,27
u005343,treatment,0,0.0,ios,679
u005344,treatment,1,18.28,ios,0
u005345,treatment,0,0.0,web,126
u005346,treatment,0,0.0,web,414
u005347,treatment,0,0.0,ios,320
u005348,treatment,1,5.69,ios,123
u005349,treatment,1,10.92,android,162
u005350,treatment,0,0.0,android,251
u005351,treatment,0,0.0,web,73
u005352,treatment,1,84.82,web,264
u005353,treatment,0,0.0,ios,42
u005354,treatment,0,0.0,ios,125
u005355,treatment,0,0.0,android,246
u005356,treatment,0,0.0,ios,19
u005357,treatment,0,0.0,ios,211
u005358,treatment,0,0.0,ios,827
u005359,treatment,1,125.15,android,266
u005360,treatment,0,0.0,ios,361
u005361,treatment,1,16.06,ios,160
u005362,treatment,0,0.0,ios,192
u005363,treatment,0,0.0,android,76
u005364,treatment,1,6.11,ios,20
u005365,treatment,0,0.0,android,265
u005366,treatment,0,0.0,web,285
u005367,treatment,1,38.13,ios,38
u005368,treatment,0,0.0,android,53
u005369,treatment,1,22.2,android,111
u005370,treatment,1,24.8,ios,101
u005371,treatment,0,0.0,android,99
u005372,treatment,0,0.0,android,173
u005373,treatment,0,0.0,web,39
u005374,treatment,0,0.0,android,121
u005375,treatment,1,29.56,web,335
u005376,treatment,1,25.04,android,185
u005377,treatment,1,153.85,web,127
u005378,treatment,0,0.0,android,154
u005379,treatment,0,0.0,android,14
u005380,treatment,0,0.0,android,50
u005381,treatment,0,0.0,web,324
u005382,treatment,0,0.0,ios,212
u005383,treatment,0,0.0,ios,93
u005384,treatment,1,51.33,ios,202
u005385,treatment,1,30.34,android,188
u005386,treatment,0,0.0,android,67
u005387,treatment,0,0.0,android,624
u005388,treatment,0,0.0,web,84
u005389,treatment,0,0.0,ios,425
u005390,treatment,1,63.65,android,253
u005391,treatment,1,126.01,android,157
u005392,treatment,0,0.0,web,67
u005393,treatment,1,69.08,web,745
u005394,treatment,0,0.0,ios,191
u005395,treatment,0,0.0,android,18
u005396,treatment,1,5.46,ios,219
u005397,treatment,0,0.0,web,135
u005398,treatment,1,150.23,ios,273
u005399,treatment,0,0.0,ios,389
u005400,treatment,0,0.0,ios,109
u005401,treatment,0,0.0,ios,145
u005402,treatment,0,0.0,android,10
u005403,treatment,0,0.0,web,94
u005404,treatment,1,36.52,android,84
u005405,treatment,0,0.0,android,127
u005406,treatment,1,23.27,ios,31
u005407,treatment,0,0.0,android,7
u005408,treatment,0,0.0,android,27
u005409,treatment,0,0.0,android,163
u005410,treatment,0,0.0,web,87
u005411,treatment,0,0.0,android,1051
u005412,treatment,0,0.0,ios,194
u005413,treatment,0,0.0,android,481
u005414,treatment,0,0.0,android,274
u005415,treatment,1,9.85,web,112
u005416,treatment,1,39.17,android,27
u005417,treatment,0,0.0,android,82
u005418,treatment,0,0.0,web,102
u005419,treatment,0,0.0,web,9
u005420,treatment,1,23.12,ios,85
u005421,treatment,0,0.0,ios,154
u005422,treatment,0,0.0,web,26
u005423,treatment,1,88.33,ios,228
u005424,treatment,0,0.0,ios,313
u005425,treatment,1,6.17,ios,17
u005426,treatment,0,0.0,ios,21
u005427,treatment,1,43.23,android,136
u005428,treatment,0,0.0,android,3
u005429,treatment,0,0.0,web,197
u005430,treatment,1,182.14,ios,104
u005431,treatment,1,19.42,ios,154
u005432,treatment,1,24.79,ios,142
u005433,treatment,1,25.2,web,516
u005434,treatment,0,0.0,android,565
u005435,treatment,0,0.0,android,254
u005436,treatment,0,0.0,ios,72
u005437,treatment,0,0.0,ios,573
u005438,treatment,1,31.17,web,219
u005439,treatment,0,0.0,ios,683
u005440,treatment,0,0.0,ios,59
u005441,treatment,1,12.01,android,60
u005442,treatment,0,0.0,android,72
u005443,treatment,1,13.64,ios,384
u005444,treatment,1,11.72,android,30
u005445,treatment,0,0.0,ios,38
u005446,treatment,0,0.0,android,709
u005447,treatment,1,4.64,android,248
u005448,treatment,0,0.0,ios,220
u005449,treatment,1,44.42,web,199
u005450,treatment,1,31.93,ios,359
u005451,treatment,0,0.0,android,0
u005452,treatment,0,0.0,ios,52
u005453,treatment,0,0.0,android,33
u005454,treatment,1,63.56,android,1
u005455,treatment,1,84.8,ios,743
u005456,treatment,1,29.86,ios,133
u005457,treatment,1,10.01,android,75
u005458,treatment,0,0.0,ios,49
u005459,treatment,0,0.0,ios,449
u005460,treatment,0,0.0,ios,24
u005461,treatment,0,0.0,android,27
u005462,treatment,0,0.0,android,120
u005463,treatment,1,22.78,web,136
u005464,treatment,0,0.0,web,64
u005465,treatment,0,0.0,web,24
u005466,treatment,1,79.32,ios,34
u005467,treatment,0,0.0,ios,68
u005468,treatment,0,0.0,ios,17
u005469,treatment,1,32.76,web,57
u005470,treatment,0,0.0,ios,21
u005471,treatment,0,0.0,ios,122
u005472,treatment,1,52.57,web,68
u005473,treatment,1,110.74,ios,258
u005474,treatment,0,0.0,ios,281
u005475,treatment,0,0.0,ios,37
u005476,treatment,1,37.46,web,206
u005477,treatment,0,0.0,ios,114
u005478,treatment,1,38.11,android,42
u005479,treatment,1,16.59,android,146
u005480,treatment,0,0.0,web,129
u005481,treatment,0,0.0,ios,61
u005482,treatment,0,0.0,web,88
u005483,treatment,0,0.0,android,101
u005484,treatment,0,0.0,ios,69
u005485,treatment,0,0.0,android,431
u005486,treatment,1,48.65,android,368
u005487,treatment,0,0.0,ios,99
u005488,treatment,0,0.0,web,150
u005489,treatment,0,0.0,android,262
u005490,treatment,1,9.38,web,428
u005491,treatment,0,0.0,android,170
u005492,treatment,1,34.42,ios,29
u005493,treatment,0,0.0,web,42
u005494,treatment,0,0.0,ios,217
u005495,treatment,0,0.0,android,119
u005496,treatment,1,21.85,android,443
u005497,treatment,0,0.0,android,57
u005498,treatment,0,0.0,android,54
u005499,treatment,0,0.0,ios,238
u005500,treatment,1,84.93,android,71
u005501,treatment,1,72.41,android,331
u005502,treatment,1,25.26,android,50
u005503,treatment,0,0.0,ios,45
u005504,treatment,0,0.0,android,74
u005505,treatment,0,0.0,android,29
u005506,treatment,1,37.37,web,32
u005507,treatment,1,49.58,ios,26
u005508,treatment,1,24.58,web,55
u005509,treatment,0,0.0,ios,98
u005510,treatment,0,0.0,web,325
u005511,treatment,1,65.83,web,263
u005512,treatment,0,0.0,web,437
u005513,treatment,0,0.0,android,4
u005514,treatment,1,67.97,android,0
u005515,treatment,1,17.0,android,277
u005516,treatment,1,44.48,android,91
u005517,treatment,0,0.0,ios,36
u005518,treatment,0,0.0,android,122
u005519,treatment,0,0.0,ios,850
u005520,treatment,1,116.02,web,314
u005521,treatment,0,0.0,android,100
u005522,treatment,0,0.0,web,385
u005523,treatment,0,0.0,web,114
u005524,treatment,1,75.3,ios,20
u005525,treatment,0,0.0,ios,128
u005526,treatment,0,0.0,android,419
u005527,treatment,1,20.07,web,313
u005528,treatment,1,71.84,android,58
u005529,treatment,0,0.0,android,155
u005530,treatment,0,0.0,web,89
u005531,treatment,1,14.16,ios,323
u005532,treatment,0,0.0,android,72
u005533,treatment,0,0.0,android,124
u005534,treatment,0,0.0,web,390
u005535,treatment,0,0.0,android,220
u005536,treatment,1,11.72,android,296
u005537,treatment,0,0.0,web,159
u005538,treatment,0,0.0,ios,276
u005539,treatment,0,0.0,ios,6
u005540,treatment,1,19.78,android,215
u005541,treatment,0,0.0,ios,5
u005542,treatment,0,0.0,ios,173
u005543,treatment,0,0.0,ios,48
u005544,treatment,0,0.0,android,65
u005545,treatment,0,0.0,ios,185
u005546,treatment,1,38.72,android,12
u005547,treatment,1,32.43,ios,80
u005548,treatment,0,0.0,web,60
u005549,treatment,0,0.0,android,42
u005550,treatment,1,43.57,android,0
u005551,treatment,0,0.0,android,11
u005552,treatment,0,0.0,android,105
u005553,treatment,0,0.0,android,17
u005554,treatment,0,0.0,android,427
u005555,treatment,1,55.35,android,155
u005556,treatment,0,0.0,ios,259
u005557,treatment,1,36.63,android,101
u005558,treatment,0,0.0,web,212
u005559,treatment,0,0.0,android,37
u005560,treatment,0,0.0,ios,265
u005561,treatment,0,0.0,ios,141
u005562,treatment,0,0.0,web,108
u005563,treatment,1,28.7,ios,78
u005564,treatment,1,20.02,android,119
u005565,treatment,1,18.62,ios,546
u005566,treatment,1,94.7,android,426
u005567,treatment,0,0.0,web,15
u005568,treatment,1,98.57,android,9
u005569,treatment,1,29.1,android,179
u005570,treatment,0,0.0,android,825
u005571,treatment,0,0.0,android,184
u005572,treatment,0,0.0,web,40
u005573,treatment,1,429.58,ios,38
u005574,treatment,0,0.0,ios,48
u005575,treatment,1,187.61,web,910
u005576,treatment,0,0.0,android,193
u005577,treatment,1,31.84,web,112
u005578,treatment,0,0.0,web,122
u005579,treatment,0,0.0,ios,495
u005580,treatment,0,0.0,web,5
u005581,treatment,0,0.0,ios,9
u005582,treatment,0,0.0,web,256
u005583,treatment,1,32.85,android,158
u005584,treatment,1,11.93,android,127
u005585,treatment,1,36.49,android,311
u005586,treatment,0,0.0,web,51
u005587,treatment,1,27.41,android,64
u005588,treatment,0,0.0,web,111
u005589,treatment,1,30.6,android,149
u005590,treatment,0,0.0,android,100
u005591,treatment,0,0.0,android,73
u005592,treatment,0,0.0,web,87
u005593,treatment,1,62.69,web,127
u005594,treatment,1,23.01,web,8
u005595,treatment,0,0.0,android,456
u005596,treatment,0,0.0,android,28
u005597,treatment,1,8.99,android,99
u005598,treatment,1,32.12,web,330
u005599,treatment,0,0.0,android,144
u005600,treatment,0,0.0,android,360
u005601,treatment,0,0.0,android,722
u005602,treatment,1,10.64,ios,37
u005603,treatment,1,18.72,web,23
u005604,treatment,1,91.83,android,621
u005605,treatment,0,0.0,ios,473
u005606,treatment,0,0.0,ios,56
u005607,treatment,0,0.0,ios,407
u005608,treatment,0,0.0,ios,25
u005609,treatment,1,34.11,android,113
u005610,treatment,0,0.0,ios,149
u005611,treatment,0,0.0,android,309
u005612,treatment,0,0.0,android,917
u005613,treatment,1,5.07,web,1
u005614,treatment,1,34.53,android,533
u005615,treatment,1,91.48,ios,24
u005616,treatment,1,16.94,ios,243
u005617,treatment,0,0.0,ios,109
u005618,treatment,0,0.0,android,97
u005619,treatment,0,0.0,ios,26
