user_id,variant,checkout_started,checkout_completed,revenue,platform,signup_days,device_type
u003938,control,1,1,37.69,ios,90,tablet
u003939,control,1,0,0.0,ios,31,mobile
u003940,control,1,0,0.0,ios,23,mobile
u003941,control,1,0,0.0,web,64,mobile
u003942,control,1,0,0.0,ios,79,mobile
u003943,control,1,0,0.0,ios,12,tablet
u003944,control,1,0,0.0,ios,95,mobile
u003945,control,1,0,0.0,ios,77,mobile
u003946,control,1,0,0.0,android,61,tablet
u003947,control,1,0,0.0,android,16,tablet
u003948,control,1,0,0.0,web,141,mobile
u003949,control,1,0,0.0,android,35,tablet
u003950,control,1,1,59.03,ios,42,mobile
u003951,control,1,0,0.0,web,14,desktop
u003952,control,1,0,0.0,android,52,desktop
u003953,control,1,0,0.0,ios,58,mobile
u003954,control,1,0,0.0,android,59,mobile
u003955,control,1,0,0.0,android,13,mobile
u003956,control,1,0,0.0,android,566,desktop
u003957,control,1,0,0.0,web,137,mobile
u003958,control,1,1,44.34,ios,1,mobile
u003959,control,1,0,0.0,android,24,desktop
u003960,control,1,0,0.0,ios,90,mobile
u003961,control,1,0,0.0,web,58,desktop
u003962,control,1,0,0.0,android,16,desktop
u003963,control,1,0,0.0,android,54,desktop
u003964,control,1,1,33.71,ios,193,desktop
u003965,control,1,0,0.0,ios,125,mobile
u003966,control,1,0,0.0,web,24,mobile
u003967,control,1,0,0.0,web,22,mobile
u003968,control,1,0,0.0,web,118,mobile
u003969,control,1,0,0.0,android,32,mobile
u003970,control,1,1,35.15,ios,329,desktop
u003971,control,1,0,0.0,android,51,mobile
u003972,control,1,0,0.0,web,101,mobile
u003973,control,1,0,0.0,ios,53,desktop
u003974,control,1,0,0.0,ios,186,mobile
u003975,control,1,1,24.11,ios,119,desktop
u003976,control,1,0,0.0,android,35,mobile
u003977,control,1,0,0.0,ios,91,mobile
u003978,control,1,0,0.0,ios,63,desktop
u003979,control,1,0,0.0,android,373,desktop
u003980,control,1,0,0.0,web,70,desktop
u003981,control,1,0,0.0,android,247,mobile
u003982,control,1,0,0.0,android,17,tablet
u003983,control,1,0,0.0,android,100,tablet
u003984,control,1,0,0.0,android,14,mobile
u003985,control,1,0,0.0,ios,74,mobile
u003986,control,1,0,0.0,ios,1,mobile
u003987,control,1,0,0.0,ios,272,mobile
u003988,control,1,1,79.43,ios,30,desktop
u003989,control,1,0,0.0,ios,53,desktop
u003990,control,1,0,0.0,ios,248,mobile
u003991,control,1,0,0.0,ios,103,desktop
u003992,control,1,0,0.0,ios,11,mobile
u003993,control,1,0,0.0,android,32,tablet
u003994,control,1,0,0.0,ios,229,mobile
u003995,control,1,0,0.0,android,75,mobile
u003996,control,1,1,23.25,android,213,mobile
u003997,control,1,0,0.0,web,73,desktop
u003998,control,1,0,0.0,ios,222,mobile
u003999,control,1,0,0.0,ios,13,desktop
u004000,control,1,0,0.0,android,76,mobile
u004001,control,1,0,0.0,android,318,desktop
u004002,control,1,0,0.0,web,205,desktop
u004003,control,1,1,34.15,web,353,desktop
u004004,control,1,0,0.0,android,198,mobile
u004005,control,1,0,0.0,ios,74,tablet
u004006,control,1,0,0.0,ios,321,desktop
u004007,control,1,0,0.0,web,42,desktop
u004008,control,1,1,44.77,ios,6,desktop
u004009,control,1,0,0.0,ios,3,mobile
u004010,control,1,1,29.14,android,9,mobile
u004011,control,1,0,0.0,ios,408,tablet
u004012,control,1,0,0.0,web,251,mobile
u004013,control,1,0,0.0,android,35,desktop
u004014,control,1,0,0.0,android,77,mobile
u004015,control,1,0,0.0,ios,172,mobile
u004016,control,1,0,0.0,android,3,desktop
u004017,control,1,1,66.96,ios,322,mobile
u004018,control,1,0,0.0,android,197,desktop
u004019,control,1,0,0.0,web,379,mobile
u004020,control,1,0,0.0,web,102,desktop
u004021,control,1,1,54.33,android,77,desktop
u004022,control,1,0,0.0,android,261,tablet
u004023,control,1,1,47.4,ios,22,mobile
u004024,control,1,0,0.0,ios,218,desktop
u004025,control,1,0,0.0,web,33,desktop
u004026,control,1,1,60.44,ios,45,mobile
u004027,control,1,0,0.0,web,52,mobile
u004028,control,1,0,0.0,android,111,mobile
u004029,control,1,1,50.57,android,50,desktop
u004030,control,1,0,0.0,ios,153,mobile
u004031,control,1,1,33.95,android,146,desktop
u004032,control,1,0,0.0,android,32,desktop
u004033,control,1,1,11.19,web,139,tablet
u004034,control,1,0,0.0,android,469,desktop
u004035,control,1,0,0.0,ios,418,tablet
u004036,control,1,0,0.0,web,101,tablet
u004037,control,1,0,0.0,android,31,mobile
u004038,control,1,0,0.0,web,259,tablet
u004039,control,1,0,0.0,ios,185,mobile
u004040,control,1,0,0.0,android,124,mobile
u004041,control,1,0,0.0,web,38,tablet
u004042,control,1,1,20.84,ios,24,mobile
u004043,control,1,0,0.0,android,68,mobile
u004044,control,1,0,0.0,ios,149,mobile
u004045,control,1,0,0.0,android,107,mobile
u004046,control,1,0,0.0,android,97,mobile
u004047,control,1,0,0.0,ios,22,mobile
u004048,control,1,0,0.0,web,12,tablet
u004049,control,1,0,0.0,ios,84,desktop
u004050,control,1,0,0.0,ios,362,mobile
u004051,control,1,1,67.34,ios,51,mobile
u004052,control,1,1,40.48,ios,6,mobile
u004053,control,1,0,0.0,android,121,mobile
u004054,control,1,0,0.0,ios,71,mobile
u004055,control,1,0,0.0,web,65,mobile
u004056,control,1,0,0.0,ios,82,mobile
u004057,control,1,0,0.0,android,6,desktop
u004058,control,1,0,0.0,ios,42,desktop
u004059,control,1,0,0.0,android,6,mobile
u004060,control,1,1,37.86,android,117,mobile
u004061,control,1,0,0.0,ios,32,mobile
u004062,control,1,1,51.92,ios,188,mobile
u004063,control,1,1,34.63,web,373,mobile
u004064,control,1,0,0.0,ios,230,mobile
u004065,control,1,0,0.0,ios,40,mobile
u004066,control,1,1,28.12,ios,39,desktop
u004067,control,1,1,48.76,android,47,mobile
u004068,control,1,0,0.0,ios,2,mobile
u004069,control,1,0,0.0,android,16,mobile
u004070,control,1,0,0.0,web,7,mobile
u004071,control,1,0,0.0,android,18,desktop
u004072,control,1,0,0.0,android,7,desktop
u004073,control,1,0,0.0,web,401,mobile
u004074,control,1,0,0.0,web,107,tablet
u004075,control,1,0,0.0,web,39,desktop
u004076,control,1,0,0.0,ios,8,desktop
u004077,control,1,1,35.99,web,95,desktop
u004078,control,1,0,0.0,web,259,desktop
u004079,control,1,0,0.0,android,293,mobile
u004080,control,1,0,0.0,web,64,desktop
u004081,control,1,0,0.0,web,104,desktop
u004082,control,1,0,0.0,ios,104,mobile
u004083,control,1,0,0.0,web,151,tablet
u004084,control,1,0,0.0,android,101,mobile
u004085,control,1,0,0.0,web,4,desktop
u004086,control,1,0,0.0,ios,189,desktop
u004087,control,1,0,0.0,web,81,desktop
u004088,control,1,0,0.0,web,138,mobile
u004089,control,1,0,0.0,ios,197,desktop
u004090,control,1,0,0.0,ios,115,mobile
u004091,control,1,0,0.0,ios,34,desktop
u004092,control,1,1,44.34,web,152,mobile
u004093,control,1,1,45.67,android,36,desktop
u004094,control,1,0,0.0,web,238,mobile
u004095,control,1,0,0.0,ios,32,desktop
u004096,control,1,0,0.0,ios,287,mobile
u004097,control,1,1,24.09,ios,11,desktop
u004098,control,1,0,0.0,ios,622,mobile
u004099,control,1,0,0.0,android,180,mobile
u004100,control,1,0,0.0,android,16,mobile
u004101,control,1,0,0.0,android,283,desktop
u004102,control,1,0,0.0,android,266,desktop
u004103,control,1,0,0.0,ios,164,mobile
u004104,control,1,0,0.0,android,34,mobile
u004105,control,1,0,0.0,web,94,mobile
u004106,control,1,0,0.0,android,33,mobile
u004107,control,1,1,56.52,android,176,desktop
u004108,control,1,0,0.0,web,242,desktop
u004109,control,1,0,0.0,android,117,tablet
u004110,control,1,0,0.0,android,176,mobile
u004111,control,1,0,0.0,ios,111,tablet
u004112,control,1,0,0.0,android,36,tablet
u004113,control,1,0,0.0,web,548,mobile
u004114,control,1,0,0.0,web,76,tablet
u004115,control,1,1,79.46,android,80,mobile
u004116,control,1,0,0.0,android,305,desktop
u004117,control,1,0,0.0,android,60,mobile
u004118,control,1,0,0.0,ios,216,tablet
u004119,control,1,0,0.0,web,30,mobile
u004120,control,1,0,0.0,ios,9,desktop
u004121,control,1,0,0.0,web,131,mobile
u004122,control,1,0,0.0,android,14,mobile
u004123,control,1,0,0.0,android,164,tablet
u004124,control,1,0,0.0,web,302,tablet
u004125,control,1,0,0.0,ios,108,mobile
u004126,control,1,0,0.0,web,50,mobile
u004127,control,1,0,0.0,ios,7,mobile
u004128,control,1,0,0.0,ios,100,mobile
u004129,control,1,1,35.82,android,15,desktop
u004130,control,1,0,0.0,web,221,mobile
u004131,control,1,0,0.0,ios,58,desktop
u004132,control,1,1,69.01,ios,97,mobile
u004133,control,1,0,0.0,ios,130,mobile
u004134,control,1,0,0.0,web,104,mobile
u004135,control,1,1,37.42,android,68,mobile
u004136,control,1,0,0.0,web,32,mobile
u004137,control,1,0,0.0,ios,70,tablet
u004138,control,1,0,0.0,android,508,desktop
u004139,control,1,0,0.0,ios,115,mobile
u004140,control,1,0,0.0,android,423,desktop
u004141,control,1,0,0.0,ios,17,desktop
u004142,control,1,0,0.0,android,415,mobile
u004143,control,1,0,0.0,ios,26,desktop
u004144,control,1,0,0.0,web,352,tablet
u004145,control,1,1,32.63,ios,202,mobile
u004146,control,1,0,0.0,web,42,desktop
u004147,control,1,0,0.0,android,230,desktop
u004148,control,1,0,0.0,ios,42,mobile
u004149,control,1,1,69.76,android,41,mobile
u004150,control,1,1,37.86,ios,19,mobile
u004151,control,1,0,0.0,ios,24,mobile
u004152,control,1,1,42.83,ios,101,desktop
u004153,control,1,0,0.0,ios,17,desktop
u004154,control,1,1,53.88,ios,168,mobile
u004155,control,1,0,0.0,web,287,mobile
u004156,control,1,0,0.0,web,70,tablet
u004157,control,1,0,0.0,android,67,mobile
u004158,control,1,1,57.06,ios,5,mobile
u004159,control,1,1,69.91,ios,37,mobile
u004160,control,1,0,0.0,android,14,mobile
u004161,control,1,0,0.0,ios,213,mobile
u004162,control,1,0,0.0,android,10,desktop
u004163,control,1,1,28.61,web,40,tablet
u004164,control,1,0,0.0,android,160,mobile
u004165,control,1,0,0.0,android,115,mobile
u004166,control,1,0,0.0,android,65,mobile
u004167,control,1,0,0.0,android,30,mobile
u004168,control,1,0,0.0,web,7,mobile
u004169,control,1,0,0.0,web,1,mobile
u004170,control,1,0,0.0,ios,38,mobile
u004171,control,1,0,0.0,android,84,tablet
u004172,control,1,0,0.0,ios,146,mobile
u004173,control,1,0,0.0,ios,162,desktop
u004174,control,1,0,0.0,ios,197,tablet
u004175,control,1,0,0.0,android,313,mobile
u004176,control,1,0,0.0,android,28,mobile
u004177,control,1,0,0.0,ios,9,desktop
u004178,control,1,0,0.0,android,5,tablet
u004179,control,1,0,0.0,web,93,desktop
u004180,control,1,0,0.0,ios,76,mobile
u004181,control,1,1,39.57,web,101,desktop
u004182,control,1,1,44.17,ios,128,mobile
u004183,control,1,0,0.0,android,177,mobile
u004184,control,1,0,0.0,web,6,desktop
u004185,control,1,0,0.0,android,98,mobile
u004186,control,1,0,0.0,android,87,mobile
u004187,control,1,0,0.0,android,33,mobile
u004188,control,1,0,0.0,android,148,mobile
u004189,control,1,0,0.0,ios,121,mobile
u004190,control,1,0,0.0,ios,29,tablet
u004191,control,1,0,0.0,web,10,mobile
u004192,control,1,0,0.0,android,182,desktop
u004193,control,1,0,0.0,ios,6,desktop
u004194,control,1,1,62.81,ios,10,desktop
u004195,control,1,0,0.0,android,255,tablet
u004196,control,1,0,0.0,android,56,mobile
u004197,control,1,0,0.0,web,89,desktop
u004198,control,1,0,0.0,ios,19,desktop
u004199,control,1,0,0.0,android,15,desktop
u004200,control,1,0,0.0,android,4,mobile
u004201,control,1,0,0.0,ios,55,mobile
u004202,control,1,0,0.0,web,130,mobile
u004203,control,1,1,41.96,web,140,mobile
u004204,control,1,1,58.88,ios,198,mobile
u004205,control,1,0,0.0,web,177,desktop
u004206,control,1,0,0.0,ios,187,desktop
u004207,control,1,0,0.0,web,123,mobile
u004208,control,1,0,0.0,ios,132,tablet
u004209,control,1,0,0.0,ios,48,mobile
u004210,control,1,0,0.0,ios,46,mobile
u004211,control,1,0,0.0,android,297,desktop
u004212,control,1,0,0.0,ios,318,mobile
u004213,control,1,0,0.0,web,58,mobile
u004214,control,1,0,0.0,ios,127,mobile
u004215,control,1,0,0.0,android,115,mobile
u004216,control,1,0,0.0,ios,9,desktop
u004217,control,1,0,0.0,web,2,desktop
u004218,treatment,1,0,0.0,web,134,desktop
u004219,treatment,1,0,0.0,ios,6,mobile
u004220,treatment,1,0,0.0,ios,6,mobile
u004221,treatment,1,0,0.0,web,102,desktop
u004222,treatment,1,0,0.0,android,362,desktop
u004223,treatment,1,0,0.0,web,133,mobile
u004224,treatment,1,0,0.0,web,603,mobile
u004225,treatment,1,0,0.0,android,3,mobile
u004226,treatment,1,0,0.0,web,17,mobile
u004227,treatment,1,0,0.0,web,78,desktop
u004228,treatment,1,0,0.0,web,112,desktop
u004229,treatment,1,0,0.0,web,28,desktop
u004230,treatment,1,0,0.0,android,52,desktop
u004231,treatment,1,0,0.0,android,27,mobile
u004232,treatment,1,0,0.0,ios,435,mobile
u004233,treatment,1,0,0.0,web,23,desktop
u004234,treatment,1,0,0.0,ios,13,desktop
u004235,treatment,1,0,0.0,ios,71,desktop
u004236,treatment,1,0,0.0,android,127,mobile
u004237,treatment,1,0,0.0,android,202,tablet
u004238,treatment,1,0,0.0,android,24,desktop
u004239,treatment,1,0,0.0,ios,333,mobile
u004240,treatment,1,0,0.0,android,23,desktop
u004241,treatment,1,0,0.0,ios,262,desktop
u004242,treatment,1,0,0.0,android,126,tablet
u004243,treatment,1,0,0.0,ios,123,mobile
u004244,treatment,1,1,65.33,android,38,mobile
u004245,treatment,1,1,30.47,ios,0,mobile
u004246,treatment,1,0,0.0,ios,423,mobile
u004247,treatment,1,0,0.0,android,41,desktop
u004248,treatment,1,0,0.0,android,33,mobile
u004249,treatment,1,1,56.67,web,369,desktop
u004250,treatment,1,0,0.0,android,372,mobile
u004251,treatment,1,0,0.0,web,151,desktop
u004252,treatment,1,0,0.0,web,219,desktop
u004253,treatment,1,0,0.0,ios,222,mobile
u004254,treatment,1,0,0.0,android,174,mobile
u004255,treatment,1,0,0.0,ios,34,mobile
u004256,treatment,1,0,0.0,ios,265,mobile
u004257,treatment,1,0,0.0,ios,80,desktop
u004258,treatment,1,1,57.48,ios,78,tablet
u004259,treatment,1,1,38.76,android,164,mobile
u004260,treatment,1,0,0.0,android,94,desktop
u004261,treatment,1,0,0.0,android,66,desktop
u004262,treatment,1,1,8.26,ios,229,desktop
u004263,treatment,1,0,0.0,web,42,desktop
u004264,treatment,1,0,0.0,ios,14,mobile
u004265,treatment,1,1,5.84,ios,13,desktop
u004266,treatment,1,0,0.0,android,1,desktop
u004267,treatment,1,0,0.0,web,22,mobile
u004268,treatment,1,0,0.0,ios,279,mobile
u004269,treatment,1,0,0.0,web,10,tablet
u004270,treatment,1,1,42.84,ios,311,desktop
u004271,treatment,1,0,0.0,ios,102,mobile
u004272,treatment,1,0,0.0,ios,295,tablet
u004273,treatment,1,0,0.0,android,22,mobile
u004274,treatment,1,0,0.0,ios,108,desktop
u004275,treatment,1,0,0.0,web,0,desktop
u004276,treatment,1,0,0.0,android,42,mobile
u004277,treatment,1,1,15.37,ios,30,mobile
u004278,treatment,1,0,0.0,ios,176,mobile
u004279,treatment,1,0,0.0,web,42,mobile
u004280,treatment,1,0,0.0,android,40,desktop
u004281,treatment,1,0,0.0,android,252,mobile
u004282,treatment,1,0,0.0,android,16,mobile
u004283,treatment,1,0,0.0,android,28,mobile
u004284,treatment,1,0,0.0,ios,434,desktop
u004285,treatment,1,0,0.0,android,32,desktop
u004286,treatment,1,1,69.68,android,13,desktop
u004287,treatment,1,0,0.0,web,104,mobile
u004288,treatment,1,0,0.0,android,23,mobile
u004289,treatment,1,0,0.0,ios,125,desktop
u004290,treatment,1,0,0.0,web,40,desktop
u004291,treatment,1,0,0.0,web,168,mobile
u004292,treatment,1,0,0.0,android,80,desktop
u004293,treatment,1,0,0.0,web,229,tablet
u004294,treatment,1,0,0.0,web,216,desktop
u004295,treatment,1,0,0.0,ios,121,mobile
u004296,treatment,1,0,0.0,android,144,mobile
u004297,treatment,1,1,60.98,ios,115,mobile
u004298,treatment,1,0,0.0,web,620,mobile
u004299,treatment,1,0,0.0,ios,81,desktop
u004300,treatment,1,0,0.0,android,58,desktop
u004301,treatment,1,0,0.0,ios,19,desktop
u004302,treatment,1,0,0.0,android,123,desktop
u004303,treatment,1,0,0.0,ios,183,mobile
u004304,treatment,1,0,0.0,ios,9,mobile
u004305,treatment,1,0,0.0,ios,144,mobile
u004306,treatment,1,1,57.21,android,75,desktop
u004307,treatment,1,1,61.08,ios,24,mobile
u004308,treatment,1,0,0.0,web,2,desktop
u004309,treatment,1,0,0.0,android,20,desktop
u004310,treatment,1,0,0.0,android,476,tablet
u004311,treatment,1,0,0.0,ios,1,mobile
u004312,treatment,1,1,60.55,ios,197,mobile
u004313,treatment,1,0,0.0,android,63,mobile
u004314,treatment,1,0,0.0,android,66,mobile
u004315,treatment,1,1,62.78,web,34,mobile
u004316,treatment,1,0,0.0,android,30,mobile
u004317,treatment,1,0,0.0,android,150,tablet
u004318,treatment,1,0,0.0,ios,46,mobile
u004319,treatment,1,0,0.0,ios,237,desktop
u004320,treatment,1,0,0.0,ios,126,mobile
u004321,treatment,1,0,0.0,android,24,mobile
u004322,treatment,1,0,0.0,android,344,mobile
u004323,treatment,1,0,0.0,android,231,desktop
u004324,treatment,1,1,35.8,android,591,desktop
u004325,treatment,1,0,0.0,android,196,desktop
u004326,treatment,1,0,0.0,android,32,mobile
u004327,treatment,1,0,0.0,ios,237,desktop
u004328,treatment,1,0,0.0,web,149,mobile
u004329,treatment,1,1,39.23,web,138,desktop
u004330,treatment,1,0,0.0,web,13,mobile
u004331,treatment,1,0,0.0,ios,75,mobile
u004332,treatment,1,0,0.0,android,237,mobile
u004333,treatment,1,0,0.0,ios,79,mobile
u004334,treatment,1,1,43.34,ios,25,mobile
u004335,treatment,1,0,0.0,ios,290,mobile
u004336,treatment,1,0,0.0,android,187,tablet
u004337,treatment,1,0,0.0,ios,169,mobile
u004338,treatment,1,0,0.0,android,199,mobile
u004339,treatment,1,0,0.0,android,81,mobile
u004340,treatment,1,1,68.35,android,16,desktop
u004341,treatment,1,0,0.0,ios,263,mobile
u004342,treatment,1,0,0.0,android,146,desktop
u004343,treatment,1,0,0.0,android,70,mobile
u004344,treatment,1,1,31.94,ios,68,desktop
u004345,treatment,1,0,0.0,ios,165,mobile
u004346,treatment,1,0,0.0,ios,429,mobile
u004347,treatment,1,0,0.0,ios,141,mobile
u004348,treatment,1,1,58.56,web,170,tablet
u004349,treatment,1,0,0.0,web,74,mobile
u004350,treatment,1,0,0.0,web,149,desktop
u004351,treatment,1,0,0.0,android,0,desktop
u004352,treatment,1,1,41.33,android,127,mobile
u004353,treatment,1,1,64.24,android,82,desktop
u004354,treatment,1,0,0.0,android,23,mobile
u004355,treatment,1,0,0.0,android,151,mobile
u004356,treatment,1,0,0.0,android,239,desktop
u004357,treatment,1,0,0.0,ios,68,mobile
u004358,treatment,1,1,18.01,ios,40,mobile
u004359,treatment,1,1,51.15,ios,294,desktop
u004360,treatment,1,1,27.48,android,194,mobile
u004361,treatment,1,0,0.0,android,77,desktop
u004362,treatment,1,0,0.0,android,73,desktop
u004363,treatment,1,0,0.0,web,320,mobile
u004364,treatment,1,0,0.0,android,397,desktop
u004365,treatment,1,0,0.0,ios,185,desktop
u004366,treatment,1,1,42.28,android,93,desktop
u004367,treatment,1,0,0.0,ios,133,desktop
u004368,treatment,1,0,0.0,android,230,mobile
u004369,treatment,1,0,0.0,ios,40,tablet
u004370,treatment,1,0,0.0,ios,68,tablet
u004371,treatment,1,0,0.0,web,118,mobile
u004372,treatment,1,0,0.0,ios,390,desktop
u004373,treatment,1,0,0.0,ios,157,mobile
u004374,treatment,1,0,0.0,ios,150,mobile
u004375,treatment,1,0,0.0,ios,316,mobile
u004376,treatment,1,0,0.0,android,16,mobile
u004377,treatment,1,0,0.0,web,51,desktop
u004378,treatment,1,0,0.0,web,22,mobile
u004379,treatment,1,0,0.0,android,260,mobile
u004380,treatment,1,0,0.0,android,100,mobile
u004381,treatment,1,0,0.0,android,485,desktop
u004382,treatment,1,0,0.0,android,165,mobile
u004383,treatment,1,0,0.0,ios,72,desktop
u004384,treatment,1,1,35.05,ios,105,mobile
u004385,treatment,1,0,0.0,web,43,mobile
u004386,treatment,1,0,0.0,ios,305,mobile
u004387,treatment,1,0,0.0,ios,22,desktop
u004388,treatment,1,1,74.35,android,56,mobile
u004389,treatment,1,0,0.0,android,3,mobile
u004390,treatment,1,0,0.0,ios,25,tablet
u004391,treatment,1,0,0.0,android,214,desktop
u004392,treatment,1,1,7.45,android,59,mobile
u004393,treatment,1,0,0.0,ios,52,mobile
u004394,treatment,1,0,0.0,android,300,mobile
u004395,treatment,1,0,0.0,android,13,tablet
u004396,treatment,1,0,0.0,android,11,mobile
u004397,treatment,1,0,0.0,web,526,desktop
u004398,treatment,1,1,76.4,android,20,desktop
u004399,treatment,1,0,0.0,android,47,mobile
u004400,treatment,1,0,0.0,web,56,mobile
u004401,treatment,1,1,60.87,android,101,tablet
u004402,treatment,1,0,0.0,android,104,tablet
u004403,treatment,1,0,0.0,android,28,desktop
u004404,treatment,1,0,0.0,android,136,desktop
u004405,treatment,1,1,90.17,web,151,desktop
u004406,treatment,1,0,0.0,android,92,mobile
u004407,treatment,1,0,0.0,ios,28,mobile
u004408,treatment,1,0,0.0,web,8,desktop
u004409,treatment,1,0,0.0,ios,165,mobile
u004410,treatment,1,0,0.0,ios,157,desktop
u004411,treatment,1,0,0.0,ios,129,mobile
u004412,treatment,1,0,0.0,android,180,desktop
u004413,treatment,1,0,0.0,android,104,mobile
u004414,treatment,1,0,0.0,ios,8,mobile
u004415,treatment,1,0,0.0,ios,200,desktop
u004416,treatment,1,0,0.0,ios,32,mobile
u004417,treatment,1,0,0.0,web,16,mobile
u004418,treatment,1,0,0.0,ios,26,mobile
u004419,treatment,1,0,0.0,ios,32,tablet
u004420,treatment,1,0,0.0,web,131,desktop
u004421,treatment,1,0,0.0,android,6,mobile
u004422,treatment,1,0,0.0,ios,206,mobile
u004423,treatment,1,1,38.05,ios,139,desktop
u004424,treatment,1,0,0.0,android,100,mobile
u004425,treatment,1,0,0.0,ios,198,desktop
u004426,treatment,1,1,39.06,ios,9,mobile
u004427,treatment,1,0,0.0,web,27,desktop
u004428,treatment,1,0,0.0,ios,5,mobile
u004429,treatment,1,0,0.0,ios,262,desktop
u004430,treatment,1,0,0.0,android,365,mobile
u004431,treatment,1,0,0.0,ios,85,mobile
u004432,treatment,1,1,68.22,ios,118,mobile
u004433,treatment,1,0,0.0,ios,30,tablet
u004434,treatment,1,0,0.0,web,317,desktop
u004435,treatment,1,1,56.67,ios,266,desktop
u004436,treatment,1,0,0.0,web,39,mobile
u004437,treatment,1,1,31.44,ios,66,tablet
u004438,treatment,1,0,0.0,web,256,desktop
u004439,treatment,1,1,67.07,web,122,tablet
u004440,treatment,1,0,0.0,android,37,mobile
u004441,treatment,1,0,0.0,ios,9,desktop
u004442,treatment,1,0,0.0,android,323,mobile
u004443,treatment,1,0,0.0,android,192,mobile
u004444,treatment,1,1,38.44,android,10,desktop
u004445,treatment,1,1,29.91,ios,57,mobile
u004446,treatment,1,0,0.0,web,41,desktop
u004447,treatment,1,0,0.0,ios,16,mobile
u004448,treatment,1,0,0.0,ios,44,mobile
u004449,treatment,1,0,0.0,ios,23,mobile
u004450,treatment,1,0,0.0,android,62,desktop
u004451,treatment,1,0,0.0,android,20,mobile
u004452,treatment,1,1,43.23,web,8,mobile
u004453,treatment,1,1,49.82,ios,98,desktop
u004454,treatment,1,0,0.0,web,21,tablet
u004455,treatment,1,1,49.13,android,14,mobile
u004456,treatment,1,0,0.0,web,80,mobile
u004457,treatment,1,0,0.0,web,12,desktop
u004458,treatment,1,0,0.0,web,26,mobile
u004459,treatment,1,0,0.0,ios,15,mobile
u004460,treatment,1,0,0.0,android,453,desktop
u004461,treatment,1,0,0.0,ios,56,desktop
u004462,treatment,1,1,28.05,ios,103,desktop
u004463,treatment,1,0,0.0,ios,336,mobile
u004464,treatment,1,0,0.0,ios,28,mobile
u004465,treatment,1,0,0.0,ios,26,mobile
u004466,treatment,1,0,0.0,web,56,mobile
u004467,treatment,1,0,0.0,android,43,mobile
u004468,treatment,1,0,0.0,ios,18,mobile
u004469,treatment,1,0,0.0,web,11,mobile
u004470,treatment,1,0,0.0,android,104,mobile
u004471,treatment,1,0,0.0,web,28,mobile
u004472,treatment,1,0,0.0,web,32,mobile
u004473,treatment,1,0,0.0,ios,137,mobile
u004474,treatment,1,0,0.0,web,37,mobile
u004475,treatment,1,0,0.0,android,376,mobile
u004476,treatment,1,0,0.0,ios,4,mobile
u004477,treatment,1,1,81.83,ios,27,desktop
u004478,treatment,1,0,0.0,web,4,desktop
u004479,treatment,1,0,0.0,android,8,desktop
u004480,treatment,1,0,0.0,ios,182,mobile
u004481,treatment,1,0,0.0,ios,36,tablet
u004482,treatment,1,0,0.0,web,227,mobile
u004483,treatment,1,0,0.0,android,158,mobile
u004484,treatment,1,1,35.82,ios,65,desktop
u004485,treatment,1,0,0.0,ios,290,mobile
u004486,treatment,1,0,0.0,ios,19,mobile
u004487,treatment,1,0,0.0,ios,152,desktop
u004488,treatment,1,1,58.28,ios,18,mobile
u004489,treatment,1,1,24.35,ios,25,desktop
u004490,treatment,1,0,0.0,web,156,desktop
u004491,treatment,1,0,0.0,android,22,mobile
u004492,treatment,1,0,0.0,android,134,tablet
u004493,treatment,1,0,0.0,ios,15,tablet
u004494,treatment,1,0,0.0,ios,26,mobile
u004495,treatment,1,0,0.0,ios,132,mobile
u004496,treatment,1,1,71.93,ios,111,tablet
u004497,treatment,1,0,0.0,android,144,desktop
u004498,treatment,1,0,0.0,android,22,mobile
u004499,treatment,1,1,45.03,ios,153,desktop
u004500,treatment,1,0,0.0,ios,162,mobile
u004501,treatment,1,0,0.0,ios,38,mobile
u004502,treatment,1,0,0.0,android,151,desktop
u004503,treatment,1,0,0.0,web,278,mobile
u004504,treatment,1,0,0.0,android,273,desktop
u004505,treatment,1,1,39.52,web,74,mobile
u004506,treatment,1,0,0.0,ios,180,mobile
u004507,treatment,1,0,0.0,web,1,mobile
u004508,treatment,1,0,0.0,android,86,tablet
u004509,treatment,1,0,0.0,android,114,tablet
u004510,treatment,1,0,0.0,ios,33,mobile
u004511,treatment,1,0,0.0,web,29,desktop
u004512,treatment,1,0,0.0,android,182,desktop
u004513,treatment,1,0,0.0,android,115,mobile
u004514,treatment,1,0,0.0,android,144,mobile
u004515,treatment,1,0,0.0,ios,56,tablet
u004516,treatment,1,0,0.0,android,57,mobile
u004517,treatment,1,1,59.35,ios,81,mobile
u004518,treatment,1,1,28.97,web,1,mobile
u004519,treatment,1,0,0.0,android,68,mobile
u004520,treatment,1,0,0.0,android,137,desktop
u004521,treatment,1,0,0.0,ios,30,desktop
u004522,treatment,1,0,0.0,web,655,mobile
u004523,treatment,1,0,0.0,ios,286,mobile
u004524,treatment,1,0,0.0,web,74,desktop
u004525,treatment,1,0,0.0,android,401,desktop
u004526,treatment,1,0,0.0,web,175,desktop
u004527,treatment,1,0,0.0,ios,83,mobile
u004528,treatment,1,0,0.0,android,10,mobile
u004529,treatment,1,0,0.0,ios,334,desktop
u004530,treatment,1,1,26.78,web,260,tablet
u004531,treatment,1,0,0.0,android,279,tablet
u004532,treatment,1,0,0.0,ios,114,desktop
